Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,population,rateKill
2312218,25-May-22,New York,Brooklyn,474 Montauk Ave,1,0,N/A,40.66645,-73.87516,1,rooftop,474,Montauk Ave,,,Brooklyn,NY,Kings County,11208,US,City of New York,2536,0.039
2313263,25-May-22,New York,Corona (Queens),94-55 221st St,1,0,N/A,40.72017,-73.733298,1,rooftop,94-55,221st St,,,Queens Village,NY,Queens County,11428,US,City of New York,1178,0.085
2313250,25-May-22,Arkansas,Searcy,314 N. Ella,2,0,N/A,35.252628,-91.757554,1,rooftop,314,N Ella St,,,Searcy,AR,White County,72143,US,Arkansas Geographic Information Office,1160,0.172
2313112,25-May-22,West Virginia,Huntington,1600 block of Charleston Ave,1,0,N/A,38.350719,-81.630359,0.5,place,,,,,Charleston,WV,Kanawha County,25301,US,TIGER/Line® dataset from the US Census Bureau,,
2313886,25-May-22,Wisconsin,Kenosha,5125 6th Ave,1,0,N/A,42.58936,-87.819265,1,rooftop,5125,6th Ave,,,Kenosha,WI,Kenosha County,53140,US,Kenosha,1204,0.083
2312138,25-May-22,Virginia,Henrico,Bremner Blvd and Beth Rd,1,0,N/A,37.618205,-77.500291,0.9,street_center,,Bremner Blvd,,,Lakeside,VA,Henrico County,23228,US,TIGER/Line® dataset from the US Census Bureau,1903,0.053
2312093,25-May-22,Washington,Everett,9900 block of Holly Dr,2,0,N/A,47.988661,-122.199795,0.5,place,,,,,Everett,WA,Snohomish County,98201,US,TIGER/Line® dataset from the US Census Bureau,,
2312594,25-May-22,Connecticut,Milford,83 Edgefield Ave,1,0,N/A,41.218442,-73.006993,1,rooftop,83,Edgefield Ave,,,Milford,CT,New Haven County,6460,US,City of Milford,1694,0.059
2314608,25-May-22,California,Downey,13200 block of Carfax Ave,1,0,N/A,33.786594,-118.298662,0.5,place,,,,,Downey,CA,Los Angeles County,90239,US,TIGER/Line® dataset from the US Census Bureau,,
2313126,25-May-22,West Virginia,Charleston,1300 Renaissance Cir,1,0,N/A,38.349468,-81.616721,1,rooftop,1300,Renaissance Cir,,,Charleston,WV,Kanawha County,25311,US,Statewide WV,1088,0.092
2312313,25-May-22,Illinois,Chicago,5400 block of W Madison St,1,1,N/A,38.683349,-90.149108,0.5,place,,,,,Madison,IL,Madison County,62060,US,TIGER/Line® dataset from the US Census Bureau,,
2313012,25-May-22,Missouri,Saint Louis,6000 block of Lucille Ave,1,0,N/A,38.631501,-90.19231,0.5,place,,,,,Saint Louis,MO,St. Louis City,63101,US,TIGER/Line® dataset from the US Census Bureau,,
2313190,25-May-22,Nevada,Reno,Warren Way and Moana Ln,1,0,N/A,39.491206,-119.80548,0.72,intersection,,W Moana Ln,,,Reno,NV,Washoe County,89509,US,TIGER/Line® dataset from the US Census Bureau,,
2312084,25-May-22,Georgia,Canton,700 Block of Midway Ave,1,0,N/A,31.778847,-81.420626,0.5,place,,,,,Midway,GA,Liberty County,31320,US,TIGER/Line® dataset from the US Census Bureau,,
2312649,25-May-22,Oklahoma,Enid,600 block of W Cherokee Ave,1,0,N/A,36.665351,-98.366783,0.5,place,,,,,Cherokee,OK,Alfalfa County,73728,US,TIGER/Line® dataset from the US Census Bureau,,
2312956,25-May-22,California,Oakland,8800 block of Birch St,1,1,N/A,37.786027,-122.223779,0.5,place,,,,,Oakland,CA,Alameda County,94601,US,TIGER/Line® dataset from the US Census Bureau,,
2312702,25-May-22,Pennsylvania,Philadelphia,3000 block of N Ella St,2,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau,,
2314363,25-May-22,Georgia,Fayetteville,Forrest Lake Dr,1,0,N/A,33.411419,-84.430543,1,street_center,,Forrest Lake Dr,,,Fayetteville,GA,Fayette County,30215,US,TIGER/Line® dataset from the US Census Bureau,1081,0.093
2311834,25-May-22,Texas,Austin,3100 block of Shoreline Dr,1,0,N/A,30.310625,-97.673306,0.9,rooftop,3100,Northeast Dr,,,Austin,TX,Travis County,78723,US,Capcog,705,0.142
2312477,25-May-22,Indiana,Elkhart,2900 block of Pleasant Plain Ave,2,0,N/A,41.71873,-85.937024,0.5,place,,,,,Elkhart,IN,Elkhart County,46514,US,TIGER/Line® dataset from the US Census Bureau,,
2312736,25-May-22,Pennsylvania,Mc Donald (Mcdonald),Loffert Rd,1,0,N/A,40.360853,-80.299577,1,street_center,,Loffert Rd,,,McDonald,PA,Washington County,15057,US,TIGER/Line® dataset from the US Census Bureau,1665,0.06
2312741,25-May-22,Florida,Jasper,US-129,1,0,N/A,28.45743,-82.409148,1,state,,,,,,FL,,,US,TIGER/Line® dataset from the US Census Bureau,,
2312723,25-May-22,Utah,Springville,471 N 100 E,1,0,N/A,40.173228,-111.609114,1,rooftop,471,N 100 E,,,Springville,UT,Utah County,84663,US,Utah AGRC (and individual UT counties),1687,0.059
2312706,25-May-22,Pennsylvania,Philadelphia,1600 block of Erie Ave,1,0,N/A,42.121293,-80.088919,0.5,place,,,,,Erie,PA,Erie County,16501,US,TIGER/Line® dataset from the US Census Bureau,,
2312685,25-May-22,Pennsylvania,Philadelphia,2300 block of Bailey Terr,1,0,N/A,40.145344,-75.376699,0.42,nearest_rooftop_match,2209,Dorie Dr,,,Norristown,PA,Montgomery County,19403,US,Montgomery,1782,0.056
2312808,25-May-22,Indiana,Bloomington,700 block of S Clarizz Blvd,1,0,N/A,39.07881,-86.435094,0.5,place,,,,,Bloomington,IN,Monroe County,47401,US,TIGER/Line® dataset from the US Census Bureau,,
2313460,25-May-22,Arizona,Yuma,5600 Block of E County 5½ St,1,0,N/A,32.701461,-114.657232,0.5,place,,,,,Yuma,AZ,Yuma County,85364,US,TIGER/Line® dataset from the US Census Bureau,,
2320577,25-May-22,Washington,Mercer Island,7000 block of N Mercer Way,2,0,N/A,47.56025,-122.228083,0.5,place,,,,,Mercer Island,WA,King County,98040,US,TIGER/Line® dataset from the US Census Bureau,,
2312669,25-May-22,Oregon,Gresham,18837 SE Yamhill St,1,0,N/A,45.516204,-122.468713,0.9,rooftop,18837,SE Yamhill St,,,Portland,OR,Multnomah County,97233,US,Gresham,2240,0.045
2312664,25-May-22,Oregon,Myrtle Creek,Weaver Rd,1,0,N/A,42.994971,-123.328787,1,street_center,,Weaver Rd,,,Myrtle Creek,OR,Douglas County,97457,US,TIGER/Line® dataset from the US Census Bureau,1380,0.072
2312227,25-May-22,South Carolina,Goose Creek,7750 Henry E Brown Jr Blvd,1,0,N/A,33.013946,-80.000438,1,rooftop,7750,Henry E Brown Jr Blvd,,,Goose Creek,SC,Berkeley County,29445,US,Berkeley,8083,0.012
2312642,25-May-22,Colorado,Pierce,16000 block of Co Rd 33,1,0,N/A,40.646551,-104.744575,0.5,place,,,,,Pierce,CO,Weld County,80650,US,TIGER/Line® dataset from the US Census Bureau,,
2313365,25-May-22,Louisiana,Jonesboro,US-167,1,0,N/A,30.863437,-91.798717,1,state,,,,,,LA,,,US,TIGER/Line® dataset from the US Census Bureau,,
2312586,25-May-22,Missouri,Independence,E 39th and S Pleasant St,1,0,N/A,39.129684,-94.420527,0.8,intersection,,N Pleasant St,,,Independence,MO,Jackson County,64050,US,TIGER/Line® dataset from the US Census Bureau,,
2312206,25-May-22,New York,Brooklyn,822 Clarkson Ave,1,1,N/A,40.656459,-73.931293,1,rooftop,822,Clarkson Ave,,,Brooklyn,NY,Kings County,11203,US,City of New York,1119,0.089
2312143,25-May-22,Kentucky,Lexington,1174 Caywood Dr,3,0,N/A,38.055598,-84.552548,1,rooftop,1174,Caywood Dr,,,Lexington,KY,Fayette County,40504,US,Lexington Fayette,1245,0.241
2312339,25-May-22,Texas,Houston,10800 block of Cora St,3,0,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau,,
2312568,25-May-22,Louisiana,Marrero,7300 block of Rue Louis Phillippe,1,0,N/A,29.837276,-90.112449,0.5,place,,,,,Marrero,LA,Jefferson Parish,70072,US,TIGER/Line® dataset from the US Census Bureau,,
2311183,24-May-22,Alabama,Moody,7365 Old Acton Rd,1,0,N/A,33.661945,-86.486493,1,rooftop,7365,Old Acton Rd,,,Moody,AL,St. Clair County,35004,US,St Clair,4083,0.024
2312430,24-May-22,North Carolina,Mount Airy,2227 Rockford St,1,0,N/A,36.473749,-80.620181,1,rooftop,2227,Rockford St,,,Mount Airy,NC,Surry County,27030,US,Surry,1557,0.064
2311105,24-May-22,Alabama,Mobile,2600 block of Demetropolis Rd,1,0,N/A,31.00935,-85.74438,0.5,place,,,,,Black,AL,Geneva County,36314,US,TIGER/Line® dataset from the US Census Bureau,,
2312306,24-May-22,South Carolina,Orangeburg,951 Woods St,1,0,N/A,33.485487,-80.841828,1,rooftop,951,Woods St,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg,640,0.156
2310808,24-May-22,South Carolina,Abbeville,200 Virginia St,2,0,N/A,34.449936,-82.389085,0.9,range_interpolation,200,Virginia St,,,Honea Path,SC,Anderson County,29654,US,TIGER/Line® dataset from the US Census Bureau,524,0.382
2311364,24-May-22,Michigan,Grand Rapids,6455 Division Ave S,1,0,N/A,42.845944,-85.66385,1,range_interpolation,6455,Division Ave S,,,Grand Rapids,MI,Kent County,49548,US,TIGER/Line® dataset from the US Census Bureau,1193,0.084
2311385,24-May-22,Minnesota,Saint Cloud,1200 block of 10th Ave S,1,0,N/A,45.519196,-94.330619,0.5,place,,,,,Saint Cloud,MN,Stearns County,56301,US,TIGER/Line® dataset from the US Census Bureau,,
2310278,24-May-22,Texas,Uvalde,715 Old Carrizo Rd,22,17,N/A,29.199261,-99.787959,1,rooftop,715,Old Carrizo Rd,,,Uvalde,TX,Uvalde County,78801,US,Statewide TX,1493,1.474
2311261,24-May-22,Illinois,Springfield,1801 S Spring St,1,0,N/A,39.772001,-89.655391,0.7,street_center,,S Spring St,,,Springfield,IL,Sangamon County,62704,US,TIGER/Line® dataset from the US Census Bureau,660,0.152
2311228,24-May-22,Michigan,Grand Rapids,Cherry St SE and Division Ave,1,0,N/A,42.959567,-85.667768,0.8,intersection,,Cherry St SE,,,Grand Rapids,MI,Kent County,49503,US,TIGER/Line® dataset from the US Census Bureau,,
2311192,24-May-22,Kentucky,Louisville,800 block of W Chestnut St,1,0,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau,,
2311023,24-May-22,Nebraska,Scottsbluff,1700 block of Ave Z,1,0,N/A,41.922838,-103.622904,0.45,place,,,,,Scotts Bluff,NE,Scotts Bluff County,69361,US,TIGER/Line® dataset from the US Census Bureau,,
2311014,24-May-22,California,Oakland,3200 block of 35th Ave,1,2,N/A,37.786027,-122.223779,0.5,place,,,,,Oakland,CA,Alameda County,94601,US,TIGER/Line® dataset from the US Census Bureau,,
2310716,24-May-22,Kentucky,Lexington,400 Locust Ave,1,0,N/A,38.057533,-84.471153,1,rooftop,400,Locust Ave,,,Lexington,KY,Fayette County,40505,US,Lexington Fayette,1107,0.09
2311211,24-May-22,Virginia,Portsmouth,3900 block of Stateflower Ct,1,0,N/A,36.878082,-76.405473,0.9,range_interpolation,3900,Stateflower Ct,,,Portsmouth,VA,Portsmouth City,23703,US,TIGER/Line® dataset from the US Census Bureau,2881,0.035
2310690,24-May-22,Georgia,Macon,500 Block of Mosley Ave,1,0,N/A,32.804382,-83.617554,0.5,place,,,,,Macon,GA,Bibb County,31201,US,TIGER/Line® dataset from the US Census Bureau,,
2312067,24-May-22,Maryland,Fort Washington,8100 block of Bernard Dr,1,0,N/A,38.757114,-76.977596,0.5,place,,,,,Fort Washington,MD,Prince George's County,20744,US,TIGER/Line® dataset from the US Census Bureau,,
2312134,24-May-22,New Jersey,Jersey City,Communipaw Ave and W Side Ave,1,0,N/A,40.720872,-74.081357,1,intersection,,Communipaw Ave,,,Jersey City,NJ,Hudson County,7304,US,TIGER/Line® dataset from the US Census Bureau,,
2311226,24-May-22,Ohio,Columbus,2000 block of Springmont Ave,1,0,N/A,40.100924,-83.013402,0.5,place,,,,,Columbus,OH,Franklin County,43085,US,TIGER/Line® dataset from the US Census Bureau,,
2310332,24-May-22,Michigan,Detroit,15378 Wyoming Ave,1,0,N/A,42.403699,-83.159421,0.95,rooftop,15378,Wyoming St,,,Detroit,MI,Wayne County,48238,US,City of Detroit,464,0.216
2312065,24-May-22,District of Columbia,Washington,1200 block of N Capitol St NW,1,0,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau,,
2312051,24-May-22,Missouri,Troy,100 block of Chappel Hill Dr,2,0,N/A,39.016299,-90.940268,0.5,place,,,,,Troy,MO,Lincoln County,63379,US,TIGER/Line® dataset from the US Census Bureau,,
2311246,24-May-22,Ohio,Akron,1000 block of Biruta St,1,0,N/A,41.04349,-81.524017,0.5,place,,,,,Akron,OH,Summit County,44301,US,TIGER/Line® dataset from the US Census Bureau,,
2311224,24-May-22,Missouri,Kansas City,700 block of Ditman Ave,1,0,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau,,
2310218,24-May-22,Georgia,Atlanta,2959 Forrest Hills Dr,1,0,N/A,33.674146,-84.399714,0.9,rooftop,2959,Forrest Hill Dr SW,,,Atlanta,GA,Fulton County,30315,US,City of Atlanta,1551,0.064
2310138,24-May-22,Florida,Pensacola,6933 N 9th Ave,1,0,N/A,30.495731,-87.189017,1,rooftop,6933,N 9th Ave,,,Pensacola,FL,Escambia County,32504,US,Statewide2,1625,0.062
2311521,24-May-22,Arizona,Phoenix,N 20th St and E Palm Ln,1,0,N/A,33.469266,-112.102443,0.8,intersection,,N 20th Ave,,,Phoenix,AZ,Maricopa County,85009,US,TIGER/Line® dataset from the US Census Bureau,,
2311533,24-May-22,Pennsylvania,Philadelphia,Frankford Ave and E Atlantic St,1,0,N/A,39.997417,-75.102403,1,intersection,,E Atlantic St,,,Philadelphia,PA,Philadelphia County,19134,US,TIGER/Line® dataset from the US Census Bureau,,
2312577,24-May-22,California,Palmdale,36800 block of James Place,1,0,N/A,34.408383,-118.123597,0.5,place,,,,,Palmdale,CA,Los Angeles County,93550,US,TIGER/Line® dataset from the US Census Bureau,,
2310849,24-May-22,California,San Fernando,Orange Grove Ave and 1st St,1,0,N/A,33.789854,-118.176323,0.8,intersection,,Orange Ave,,,Long Beach,CA,Los Angeles County,90806,US,TIGER/Line® dataset from the US Census Bureau,,
2312546,24-May-22,Louisiana,New Orleans,Woodland Hwy and Patterson Rd,1,0,N/A,29.928735,-89.991334,0.62,intersection,,Patterson Dr,,,New Orleans,LA,Orleans Parish,70131,US,TIGER/Line® dataset from the US Census Bureau,,
2311721,24-May-22,Texas,Houston,5300 block of W Gulf Bank Rd,1,0,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau,,
2311992,24-May-22,Texas,Dallas,12270 Greenville Ave,1,0,N/A,32.91506,-96.743544,1,rooftop,12270,Greenville Ave,,,Dallas,TX,Dallas County,75243,US,Dallas,0,
2309652,23-May-22,District of Columbia,Washington,Massachusetts Ave NW and Thomas Cir NW,1,0,N/A,38.905794,-77.03237,0.95,intersection,,Massachusetts Ave NW,,,Washington,DC,District of Columbia,20005,US,TIGER/Line® dataset from the US Census Bureau,,
2309864,23-May-22,Illinois,Chicago,2800 block of W Polk St,1,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau,,
2312473,23-May-22,California,San Francisco,Osceola Ln,1,0,N/A,37.731588,-122.38336,1,street_center,,Osceola Ln,,,San Francisco,CA,San Francisco County,94124,US,TIGER/Line® dataset from the US Census Bureau,1292,0.077
2310682,23-May-22,Kentucky,Elkhorn City,N/A,1,1,N/A,37.304,-82.35098,1,place,,,,,Elkhorn City,KY,Pike County,41522,US,TIGER/Line® dataset from the US Census Bureau,,
2311145,23-May-22,Texas,Houston,8988 Glenmont Dr,1,0,N/A,29.720271,-95.478877,0.7,street_center,,Glenmont Dr,,,Houston,TX,Harris County,77081,US,TIGER/Line® dataset from the US Census Bureau,3245,0.031
2309876,23-May-22,North Carolina,Durham,4400 block of NC-55,1,0,N/A,35.99924,-78.897944,0.5,place,,,,,Durham,NC,Durham County,27701,US,TIGER/Line® dataset from the US Census Bureau,,
2309507,23-May-22,Ohio,Elyria,200 block of Washington Ave,1,1,N/A,39.450676,-81.490636,1,county,,,,,,OH,Washington County,,US,US Census Bureau,,
2309530,23-May-22,Tennessee,Memphis,1200 block of Union Ave,1,0,N/A,35.050667,-89.847782,0.5,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau,,
2311114,23-May-22,Ohio,Akron,1000 block of Cole Ave,1,0,N/A,41.04349,-81.524017,0.5,place,,,,,Akron,OH,Summit County,44301,US,TIGER/Line® dataset from the US Census Bureau,,
2312316,23-May-22,Ohio,Cleveland,400 block of E 156th St,1,0,N/A,41.489381,-81.667486,0.5,place,,,,,Cleveland,OH,Cuyahoga County,44101,US,TIGER/Line® dataset from the US Census Bureau,,
2309833,23-May-22,North Carolina,Charlotte,Marvin Rd and Burkland Dr,1,2,N/A,35.032721,-80.844164,1,street_center,,Marvin Rd,,,Charlotte,NC,Mecklenburg County,28277,US,TIGER/Line® dataset from the US Census Bureau,2307,0.043
2314560,23-May-22,Arkansas,Morrilton,600 block of W Childress St,1,0,N/A,35.169237,-92.817379,0.5,place,,,,,Morrilton,AR,Conway County,72110,US,TIGER/Line® dataset from the US Census Bureau,,
2311032,23-May-22,Oklahoma,Guymon,N Sunset Ln and NW 16th St,1,0,N/A,36.694033,-101.492191,1,intersection,,N Sunset Ln,,,Guymon,OK,Texas County,73942,US,TIGER/Line® dataset from the US Census Bureau,,
2309376,23-May-22,Texas,Port Arthur,1300 Joe Louis Ave,1,1,N/A,29.872453,-93.947618,1,rooftop,1300,Joe Louis Ave,,,Port Arthur,TX,Jefferson County,77640,US,Statewide TX,1130,0.088
2310805,23-May-22,South Carolina,Columbia,7900 block of Richard St,1,0,N/A,33.987454,-81.024864,0.5,place,,,,,Columbia,SC,Richland County,29201,US,TIGER/Line® dataset from the US Census Bureau,,
2309614,23-May-22,Missouri,Saint Louis (Kirkwood),700 block of Angenette Ave,1,0,N/A,38.631501,-90.19231,0.5,place,,,,,Saint Louis,MO,St. Louis City,63101,US,TIGER/Line® dataset from the US Census Bureau,,
2309746,23-May-22,North Carolina,Fairmont,9000 Block of NC-130,1,0,N/A,34.486413,-79.154363,0.86,nearest_rooftop_match,9020,NC 130 Hwy,,,Fairmont,NC,Robeson County,28340,US,NC Geographic Information Coordinating Council,1393,0.072
2312230,23-May-22,South Carolina,North Charleston,5020 Rivers Ave,1,0,N/A,32.884301,-80.008152,1,range_interpolation,5020,Rivers Ave,,,North Charleston,SC,Charleston County,29406,US,TIGER/Line® dataset from the US Census Bureau,1919,0.052
2310810,23-May-22,Washington,Spanaway,1000 block of Military Rd E,1,0,N/A,47.058452,-122.41648,0.5,place,,,,,Spanaway,WA,Pierce County,98387,US,TIGER/Line® dataset from the US Census Bureau,,
2310158,23-May-22,Illinois,Chicago,12311 S Emerald Ave,1,0,N/A,41.670166,-87.640113,1,rooftop,12311,S Emerald Ave,,,Chicago,IL,Cook County,60628,US,City of Chicago,2642,0.038
2310091,23-May-22,Illinois,Monmouth,300 block of S 9th St,1,0,N/A,40.924563,-90.618313,0.5,place,,,,,Monmouth,IL,Warren County,61462,US,TIGER/Line® dataset from the US Census Bureau,,
2309568,23-May-22,Ohio,Dayton,2100 block of Lynpark Ave,1,1,N/A,39.750471,-84.268593,0.5,place,,,,,Dayton,OH,Montgomery County,45401,US,TIGER/Line® dataset from the US Census Bureau,,
2309497,23-May-22,Ohio,Cleveland,9707 Columbia Ave,1,0,N/A,41.531606,-81.620829,1,rooftop,9707,Columbia Ave,,,Cleveland,OH,Cuyahoga County,44108,US,Cuyahoga,393,0.254
2310729,23-May-22,Georgia,Atlanta,8017 Roswell Rd,1,0,N/A,33.970945,-84.35326,1,rooftop,8017,Roswell Rd,,,Atlanta,GA,Fulton County,30350,US,Fulton,1759,0.057
2312906,23-May-22,Pennsylvania,Philadelphia,100 block of W Logan St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau,,
2310186,23-May-22,Florida,Jacksonville,10700 block of Pine Estates Rd,1,0,N/A,30.389438,-81.680806,0.5,place,,,,,Jacksonville,FL,Duval County,32201,US,TIGER/Line® dataset from the US Census Bureau,,
2311733,23-May-22,Texas,Houston,Westpark Dr and Fondren Rd,1,0,N/A,29.721239,-95.520251,0.76,intersection,,Fondren Rd,,,Houston,TX,Harris County,77036,US,TIGER/Line® dataset from the US Census Bureau,,
2311723,23-May-22,New Mexico,Lovington,700 block of S 5th St,1,0,N/A,32.94401,-103.34855,0.5,place,,,,,Lovington,NM,Lea County,88260,US,TIGER/Line® dataset from the US Census Bureau,,
2311638,23-May-22,Pennsylvania,Williamsport,718 Elmira St,1,1,N/A,41.246586,-77.008976,1,rooftop,718,Elmira St,,,Williamsport,PA,Lycoming County,17701,US,Lycoming,315,0.317
2314313,23-May-22,Georgia,Moultrie,600 Block of Third St SW,1,0,N/A,31.183438,-83.789698,0.5,place,,,,,Moultrie,GA,Colquitt County,31768,US,TIGER/Line® dataset from the US Census Bureau,,
2309253,23-May-22,Florida,Cantonment,2611 S Hwy 29,1,0,N/A,30.561987,-87.287452,1,rooftop,2611,Highway 29 S,,,Cantonment,FL,Escambia County,32533,US,MapWise (and individual Florida counties),3330,0.03
2310434,23-May-22,Florida,Orlando,300 block of Duncan Ct,1,0,N/A,27.973123,-80.6771,0.6,nearest_rooftop_match,298,Gates St SW,,,Palm Bay,FL,Brevard County,32908,US,MapWise (and individual Florida counties),7974,0.013
2310216,23-May-22,Texas,Austin,1824 W Slaughter Ln,1,0,N/A,30.174092,-97.822227,1,rooftop,1824,W Slaughter Ln,,,Austin,TX,Travis County,78748,US,Capcog,3429,0.029
2309211,23-May-22,Washington,Seattle (Skyway),80th Ave S and S 124th St,1,0,N/A,47.491875,-122.232947,1,intersection,,80th Ave S,,,Seattle,WA,King County,98178,US,TIGER/Line® dataset from the US Census Bureau,,
