Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2314949,5/27/2022,Louisiana,Shreveport,Regent St and Prentiss Ave,0,1,N/A,32.473709,-93.786569,1,intersection,,Prentiss Ave,,,Shreveport,LA,Caddo Parish,71109,US,TIGER/Line® dataset from the US Census Bureau
2313775,5/27/2022,West Virginia,Huntington,21st St and 10th Ave,0,1,N/A,38.416281,-82.418849,1,intersection,,10th Ave,,,Huntington,WV,Cabell County,25703,US,TIGER/Line® dataset from the US Census Bureau
2314944,5/27/2022,New York,Buffalo,Forest Ave,0,1,N/A,42.92803,-78.883037,1,street_center,,Forest Ave,,,Buffalo,NY,Erie County,14213,US,TIGER/Line® dataset from the US Census Bureau
2314036,5/26/2022,Michigan,Kalamazoo,4310 Stadium Dr,0,1,N/A,42.27068,-85.642505,1,range_interpolation,4310,Stadium Dr,,,Kalamazoo,MI,Kalamazoo County,49008,US,TIGER/Line® dataset from the US Census Bureau
2314014,5/26/2022,Washington,Seattle,8th Ave S and S Massachusetts St,0,1,N/A,47.588224,-122.3235,1,intersection,,8th Ave S,,,Seattle,WA,King County,98134,US,TIGER/Line® dataset from the US Census Bureau
2313141,5/26/2022,Michigan,Battle Creek,S Wabash Ave and Capital Ave NE,0,1,N/A,42.323913,-85.165332,0.87,intersection,,Capital Ave NE,,,Battle Creek,MI,Calhoun County,49017,US,TIGER/Line® dataset from the US Census Bureau
2313270,5/26/2022,California,Redding,Churn Creek Road,0,1,N/A,40.548985,-122.353095,1,street_center,,Churn Creek Rd,,,Redding,CA,Shasta County,96002,US,TIGER/Line® dataset from the US Census Bureau
2313045,5/26/2022,Maryland,Baltimore,2000 block of Bryant Ave,0,1,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2313265,5/26/2022,New York,Rochester,100 block of Murray St,0,1,N/A,43.156612,-77.604023,0.5,place,,,,,Rochester,NY,Monroe County,14604,US,TIGER/Line® dataset from the US Census Bureau
2313261,5/26/2022,New York,Brooklyn,111 Nostrand Ave,0,1,N/A,40.696083,-73.952342,1,rooftop,111,Nostrand Ave,,,Brooklyn,NY,Kings County,11206,US,City of New York
2313255,5/26/2022,Tennessee,Knoxville,1300 block of Old Weisgarber Rd,0,1,N/A,36.032334,-83.884804,0.5,place,,,,,Knoxville,TN,Knox County,37901,US,TIGER/Line® dataset from the US Census Bureau
2313253,5/26/2022,Illinois,Chicago,4600 block of N Francisco Ave,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2312972,5/26/2022,Tennessee,Memphis,5975 Bishop Dale Dr,0,1,N/A,35.027441,-89.86423,1,rooftop,5975,Bishop Dale Dr,,,Memphis,TN,Shelby County,38141,US,City of Memphis
2313241,5/26/2022,Kentucky,Louisville,2200 block of Grand Ave,0,1,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau
2314574,5/26/2022,New Jersey,Pennsauken (Pennsauken Township),4700 block of Westfield Ave,0,1,N/A,39.96484,-75.0565,0.5,place,,,,,Pennsauken,NJ,Camden County,8110,US,TIGER/Line® dataset from the US Census Bureau
2313224,5/26/2022,Massachusetts,Boston,115 Boylston St,0,1,N/A,42.352892,-71.065364,1,rooftop,115,Boylston St,,,Boston,MA,Suffolk County,2116,US,City of Boston
2313874,5/26/2022,West Virginia,Fairmont,I-79 and Kingmont Rd,0,1,N/A,39.444026,-80.17203,0.6,intersection,,Kingmont Rd,,,Fairmont,WV,Marion County,26554,US,TIGER/Line® dataset from the US Census Bureau
2318211,5/26/2022,Ohio,Greenville,5185 County Home Rd,0,1,N/A,40.068272,-84.627979,1,rooftop,5185,County Home Rd,,,Greenville,OH,Darke County,45331,US,Darke
2313220,5/26/2022,Connecticut,Hartford,Oakland Terr,0,1,N/A,41.779756,-72.695502,1,street_center,,Oakland Ter,,,Hartford,CT,Hartford County,6112,US,TIGER/Line® dataset from the US Census Bureau
2313208,5/26/2022,California,Oakland,1400 block of 74th Ave,0,1,N/A,37.861247,-122.282874,0.8,nearest_rooftop_match,1401,Blake St,,,Berkeley,CA,Alameda County,94702,US,Alameda
2313792,5/26/2022,New York,Syracuse,300 block of Furman St,0,1,N/A,43.030365,-76.153397,0.9,range_interpolation,300,Furman St,,,Syracuse,NY,Onondaga County,13205,US,TIGER/Line® dataset from the US Census Bureau
2313171,5/26/2022,Texas,Houston,E Parker Rd and Nordling Rd,0,1,N/A,29.859664,-95.391082,1,intersection,,E Parker Rd,,,Houston,TX,Harris County,77076,US,TIGER/Line® dataset from the US Census Bureau
2319239,5/26/2022,Illinois,Waukegan,500 block of N Butrick St,0,2,N/A,42.352097,-87.867656,0.5,place,,,,,Waukegan,IL,Lake County,60085,US,TIGER/Line® dataset from the US Census Bureau
2319230,5/26/2022,Illinois,North Chicago,1500 block of 20th St,0,1,N/A,42.324027,-87.856704,0.5,place,,,,,North Chicago,IL,Lake County,60064,US,TIGER/Line® dataset from the US Census Bureau
2313144,5/26/2022,California,Auburn,12000 block of Griffin Way,0,1,N/A,39.014933,-121.07047,0.5,place,,,,,Auburn,CA,Nevada County,95602,US,TIGER/Line® dataset from the US Census Bureau
2313138,5/26/2022,Texas,San Antonio,6500 block of Frontage Rd,0,1,N/A,29.468413,-98.528889,0.5,place,,,,,San Antonio,TX,Bexar County,78201,US,TIGER/Line® dataset from the US Census Bureau
2313281,5/26/2022,California,Clovis,W Rialto Ave,0,1,N/A,36.803574,-119.720114,1,street_center,,W Rialto Ave,,,Clovis,CA,Fresno County,93612,US,TIGER/Line® dataset from the US Census Bureau
2313758,5/26/2022,Connecticut,Bridgeport,Park Ave and Vine St,0,1,N/A,41.177582,-73.201104,0.79,intersection,,Park Ave,,,Bridgeport,CT,Fairfield County,6604,US,TIGER/Line® dataset from the US Census Bureau
2313107,5/26/2022,Michigan,Hamtramck,I-75,0,1,N/A,42.414114,-83.0841,0.6,street_center,,I-75,,,Hamtramck,MI,Wayne County,48212,US,TIGER/Line® dataset from the US Census Bureau
2313754,5/26/2022,Massachusetts,Boston,Tremont St and Winter St,0,1,N/A,42.356268,-71.062257,1,intersection,,Tremont St,,,Boston,MA,Suffolk County,2108,US,TIGER/Line® dataset from the US Census Bureau
2313645,5/26/2022,Ohio,Elyria,98 Courtland St,0,1,N/A,41.38361,-82.127589,1,rooftop,98,Courtland St,,,Elyria,OH,Lorain County,44035,US,Lorain
2313070,5/26/2022,Tennessee,Chattanooga,7700 block of Basswood Dr,0,1,N/A,35.040538,-85.241268,0.7,street_center,,Block St,,,Chattanooga,TN,Hamilton County,37411,US,TIGER/Line® dataset from the US Census Bureau
2313066,5/26/2022,Illinois,Chicago,700 block of S Pulaski Rd,0,1,N/A,37.21366,-89.20591,0.5,place,,,,,Pulaski,IL,Pulaski County,62976,US,TIGER/Line® dataset from the US Census Bureau
2316851,5/26/2022,Mississippi,Jackson,Madison Edward and Beasley Rd,0,1,N/A,32.385301,-90.178394,0.71,intersection,,Beasley Rd,,,Jackson,MS,Hinds County,39206,US,TIGER/Line® dataset from the US Census Bureau
2313389,5/26/2022,Hawaii,Honolulu,925 S Beretania St,0,3,N/A,21.303574,-157.849158,1,range_interpolation,925,S Beretania St,,,Honolulu,HI,Honolulu County,96814,US,TIGER/Line® dataset from the US Census Bureau
2313016,5/26/2022,District of Columbia,Washington,1300 block of H St NE,0,1,N/A,38.911936,-77.016719,0.5,place,,,,,Washington,DC,District of Columbia,20001,US,TIGER/Line® dataset from the US Census Bureau
2313736,5/26/2022,Pennsylvania,Philadelphia,4900 block of N 10th St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313732,5/26/2022,Pennsylvania,Philadelphia,3400 block  of N Broad St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313729,5/26/2022,Pennsylvania,Philadelphia,3400 block of Kip St,1,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313727,5/26/2022,Pennsylvania,Philadelphia,2800 block of Kensington Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313725,5/26/2022,Pennsylvania,Philadelphia,2200 block of N Fairhill St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313003,5/26/2022,Texas,Fort Worth,5200 block of Bryant Irvin Rd,0,1,N/A,29.45084,-104.12784,0.5,place,,,,,Redford,TX,Presidio County,79846,US,TIGER/Line® dataset from the US Census Bureau
2313412,5/26/2022,North Carolina,Laurinburg,704 Aberdeen Rd,0,1,N/A,34.785602,-79.456371,1,rooftop,704,Aberdeen Rd,,,Laurinburg,NC,Scotland County,28352,US,Scotland
2313183,5/26/2022,Texas,Houston,3941 Fondren Rd,1,1,N/A,29.722026,-95.519886,1,rooftop,3941,Fondren Rd,,,Houston,TX,Harris County,77063,US,Greater Houston
2313598,5/26/2022,California,Berkeley,2100 Martin Luther King Jr. Way,0,1,N/A,37.869606,-122.273367,1,rooftop,2100,Martin Luther King Jr Way,,,Oakland,CA,Alameda County,94612,US,Berkeley
2313659,5/26/2022,South Carolina,North Charleston,7400 Rivers Ave,0,1,N/A,32.935504,-80.038344,1,range_interpolation,7400,Rivers Ave,,,North Charleston,SC,Charleston County,29406,US,TIGER/Line® dataset from the US Census Bureau
2313630,5/26/2022,Oklahoma,Bethany,7000 block of NW 16th St,0,1,N/A,35.51867,-97.63226,0.5,place,,,,,Bethany,OK,Oklahoma County,73008,US,TIGER/Line® dataset from the US Census Bureau
2313632,5/26/2022,California,Fresno,Crystal Ave and Saginaw Way,0,1,N/A,36.788702,-119.830913,0.8,intersection,,N Crystal Ave,,,Fresno,CA,Fresno County,93705,US,TIGER/Line® dataset from the US Census Bureau
2312921,5/26/2022,Ohio,Youngstown,Zedaker Ave,0,1,N/A,41.071693,-80.636969,1,street_center,,Zedaker St,,,Youngstown,OH,Mahoning County,44502,US,TIGER/Line® dataset from the US Census Bureau
2313601,5/26/2022,Ohio,Cincinnati,3450 Reading Rd,0,2,N/A,39.142637,-84.491907,1,range_interpolation,3450,Reading Rd,,,Cincinnati,OH,Hamilton County,45229,US,TIGER/Line® dataset from the US Census Bureau
2312963,5/26/2022,Nebraska,Lincoln,7300 A St,0,1,N/A,40.801242,-96.620522,1,rooftop,7300,A St,,,Lincoln,NE,Lancaster County,68510,US,Lincoln
2313566,5/26/2022,Ohio,Ashtabula,500 block of W 36th St,0,1,N/A,41.855941,-80.791866,0.5,place,,,,,Ashtabula,OH,Ashtabula County,44004,US,TIGER/Line® dataset from the US Census Bureau
2313564,5/26/2022,Ohio,Ashtabula,3200 block of Altman Ct,0,1,N/A,41.855941,-80.791866,0.5,place,,,,,Ashtabula,OH,Ashtabula County,44004,US,TIGER/Line® dataset from the US Census Bureau
2313551,5/26/2022,Ohio,Cuyahoga Falls,1376 Forest Glen Dr,1,1,N/A,41.122502,-81.489622,1,rooftop,1376,Forest Glen Dr,,,Cuyahoga Falls,OH,Summit County,44221,US,Summit
2313416,5/26/2022,Ohio,Hamilton,3201 Princeton Rd,1,1,N/A,39.388867,-84.508667,1,rooftop,3201,Princeton Rd,,,Fairfield Township,OH,Butler County,45011,US,Butler
2313536,5/26/2022,Missouri,Kansas City,Blue Ridge Blvd and E 107th St,0,1,N/A,38.930535,-94.507736,1,intersection,,Blue Ridge Blvd,,,Kansas City,MO,Jackson County,64134,US,TIGER/Line® dataset from the US Census Bureau
2315216,5/26/2022,Georgia,Atlanta,300 block of Thomasville Blvd,0,1,N/A,33.746234,-84.368568,0.8,nearest_rooftop_match,301,Blvd SE,,,Atlanta,GA,Fulton County,30312,US,City of Atlanta
2312998,5/26/2022,Texas,Arlington,3100 Lynnwood Dr,0,1,N/A,32.722958,-97.158077,1,rooftop,3100,Lynnwood Dr,,,Arlington,TX,Tarrant County,76013,US,Tarrant County
2313288,5/26/2022,Georgia,Augusta,2119 Lumpkin Rd,0,2,N/A,33.419828,-82.024803,1,rooftop,2119,Lumpkin Rd,,,Augusta,GA,Richmond County,30906,US,Richmond
2313048,5/26/2022,Illinois,Dolton,667 E Sibley Blvd,0,1,N/A,41.622324,-87.604203,1,rooftop,667,E Sibley Blvd,,,Dolton,IL,Cook County,60419,US,Cook
2312800,5/26/2022,Indiana,Evansville,Adams Ave and S Garvin St,0,1,N/A,37.962043,-87.556935,1,intersection,,Adams Ave,,,Evansville,IN,Vanderburgh County,47713,US,TIGER/Line® dataset from the US Census Bureau
2312757,5/26/2022,Pennsylvania,Pittsburgh,7400 block of Frankstown Rd,0,1,N/A,40.47441,-79.950968,0.5,place,,,,,Pittsburgh,PA,Allegheny County,15201,US,TIGER/Line® dataset from the US Census Bureau
2313478,5/26/2022,Nevada,Las Vegas,200 block of Mission Catalina Ln,0,1,N/A,36.188365,-115.18789,0.9,range_interpolation,200,E Ln,,,Las Vegas,NV,Clark County,89108,US,TIGER/Line® dataset from the US Census Bureau
2313472,5/26/2022,Washington,Everett,11800 block of 4th Ave W,0,1,N/A,47.988661,-122.199795,0.5,place,,,,,Everett,WA,Snohomish County,98201,US,TIGER/Line® dataset from the US Census Bureau
2313455,5/26/2022,Illinois,Chicago,1800 block of N Pulaski Rd,0,1,N/A,37.21366,-89.20591,0.5,place,,,,,Pulaski,IL,Pulaski County,62976,US,TIGER/Line® dataset from the US Census Bureau
2313450,5/26/2022,Illinois,Chicago,500 block of S Francisco Ave,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2313436,5/26/2022,Illinois,Chicago,6000 block of S Champlain Ave,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2313258,5/26/2022,Illinois,Chicago,3500 block of W Collum Ave,0,1,N/A,40.882509,-88.30019,0.5,place,,,,,Cullom,IL,Livingston County,60929,US,TIGER/Line® dataset from the US Census Bureau
2313401,5/26/2022,Arkansas,Jonesboro,400 block of Freeman St,0,1,N/A,35.835847,-90.623071,0.5,place,,,,,Jonesboro,AR,Craighead County,72401,US,TIGER/Line® dataset from the US Census Bureau
2313362,5/26/2022,Mississippi,Jackson,Queen Theresa Ln,0,1,N/A,32.340382,-90.268658,1,street_center,,Queen Theresa Ln,,,Jackson,MS,Hinds County,39209,US,TIGER/Line® dataset from the US Census Bureau
2312968,5/26/2022,Alabama,Carbon Hill,4th Ave NE and Marlin Jordan Rd,2,1,N/A,33.895593,-87.499478,0.98,intersection,,4th Ave NE,,,Carbon Hill,AL,Walker County,35549,US,TIGER/Line® dataset from the US Census Bureau
2314122,5/26/2022,Iowa,Waterloo,1000 block of Kern St,0,1,N/A,42.491708,-92.316799,0.7,street_center,,Block St,,,Waterloo,IA,Black Hawk County,50703,US,TIGER/Line® dataset from the US Census Bureau
2313050,5/26/2022,Mississippi,Jackson,1900 block of Ventura Dr,1,1,N/A,32.281384,-90.22033,0.8,nearest_rooftop_match,1901,East Dr,,,Jackson,MS,Hinds County,39204,US,Hinds
2313351,5/26/2022,Louisiana,Baton Rouge,2700 block of Erie St,0,1,N/A,30.44924,-91.185607,0.5,place,,,,,Baton Rouge,LA,East Baton Rouge Parish,70801,US,TIGER/Line® dataset from the US Census Bureau
2317750,5/26/2022,Texas,Lake Jackson,100 block of Wedgewood St,0,1,N/A,29.03386,-95.43439,0.5,place,,,,,Lake Jackson,TX,Brazoria County,77566,US,TIGER/Line® dataset from the US Census Bureau
2314031,5/26/2022,Tennessee,Nashville,500 block of S 7th St,0,1,N/A,36.165688,-86.778098,0.5,place,,,,,Nashville,TN,Davidson County,37201,US,TIGER/Line® dataset from the US Census Bureau
2312543,5/26/2022,Kentucky,Louisville,2300 block of West Muhammad Ali Blvd,0,1,N/A,38.25247,-85.753812,0.5,place,,,,,Louisville,KY,Jefferson County,40202,US,TIGER/Line® dataset from the US Census Bureau
2315745,5/26/2022,Arkansas,Jonesboro,N Allis St and Belt St,0,1,N/A,35.850227,-90.695801,1,intersection,,Belt St,,,Jonesboro,AR,Craighead County,72401,US,TIGER/Line® dataset from the US Census Bureau
2314043,5/26/2022,Virginia,South Boston,300 Poplar Creek St,0,1,N/A,36.705016,-78.912083,1,rooftop,300,Poplar Creek St,,,South Boston,VA,Halifax County,24592,US,Halifax
2315702,5/26/2022,Michigan,Ecorse,266 Hyacinthe St,0,1,N/A,42.255489,-83.146299,1,rooftop,266,Hyacinthe St,,,Ecorse,MI,Wayne County,48229,US,Wayne
2313329,5/26/2022,Alabama,Mobile,1354 Navco Rd,0,1,N/A,30.646807,-88.102832,1,rooftop,1354,Navco Rd,,,Mobile,AL,Mobile County,36605,US,City of Mobile
2313316,5/26/2022,New York,Syracuse,S Salina St and W Beard Ave,0,1,N/A,43.038112,-76.149885,0.8,intersection,,Burt St,,,Syracuse,NY,Onondaga County,13202,US,TIGER/Line® dataset from the US Census Bureau
2312484,5/25/2022,Michigan,Detroit,Holbrook Ave and Chrysler Dr,0,1,N/A,42.386278,-83.06858,0.8,intersection,,Chrysler Expy,,,Detroit,MI,Wayne County,48211,US,TIGER/Line® dataset from the US Census Bureau
2313299,5/25/2022,Georgia,Perry,1109 Gaines Dr,0,1,N/A,32.453158,-83.749243,1,rooftop,1109,Gaines Dr,,,Perry,GA,Houston County,31069,US,Houston
2312468,5/25/2022,North Carolina,Raleigh,Mill Village Rd and Creedmoor Rd,0,1,N/A,35.838431,-78.689408,0.64,intersection,,Creedmoor Rd,,,Raleigh,NC,Wake County,27612,US,TIGER/Line® dataset from the US Census Bureau
2312465,5/25/2022,North Carolina,Raleigh,Branch St and S East St,0,2,N/A,35.764701,-78.633591,1,street_center,,Branch St,,,Raleigh,NC,Wake County,27601,US,TIGER/Line® dataset from the US Census Bureau
2312441,5/25/2022,Idaho,Grangeville,100 block of North B St,0,1,N/A,47.154416,-116.430997,0.5,place,,,,,Santa,ID,Benewah County,83866,US,TIGER/Line® dataset from the US Census Bureau
2312425,5/25/2022,Illinois,Chicago,5800 block of S Fairfield Ave,0,1,N/A,38.389091,-88.367146,0.5,place,,,,,Fairfield,IL,Wayne County,62837,US,TIGER/Line® dataset from the US Census Bureau
2311662,5/25/2022,Illinois,Chicago,508 E 74th St,0,2,N/A,41.760445,-87.612243,1,rooftop,508,E 74th St,,,Chicago,IL,Cook County,60619,US,Cook
2312414,5/25/2022,Illinois,Chicago,7400 block of S Stewart Ave,0,2,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2312407,5/25/2022,Illinois,Chicago,7500 block of S Yates Blvd,0,1,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2313956,5/25/2022,Tennessee,Paris,Williams St,0,1,N/A,36.309633,-88.32313,1,street_center,,Williams St,,,Paris,TN,Henry County,38242,US,TIGER/Line® dataset from the US Census Bureau
2313919,5/25/2022,Tennessee,Memphis,27000 block Range Line Rd,0,1,N/A,35.050667,-89.847782,0.5,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau
2311904,5/25/2022,Nevada,North Las Vegas,1800 block of E Fawn Hedge Ave,0,1,N/A,36.211456,-115.124148,0.5,place,,,,,North Las Vegas,NV,Clark County,89030,US,TIGER/Line® dataset from the US Census Bureau
2312287,5/25/2022,South Carolina,Marion,Foxboro Rd and Bluff Rd,0,1,N/A,34.172861,-79.377155,0.81,intersection,,Bluff Rd,,,Marion,SC,Marion County,29571,US,TIGER/Line® dataset from the US Census Bureau
2313896,5/25/2022,Texas,San Angelo,1900 block of Dena Dr,0,1,N/A,31.44451,-100.533397,0.5,place,,,,,San Angelo,TX,Tom Green County,76901,US,TIGER/Line® dataset from the US Census Bureau
2312610,5/25/2022,California,Santa Rosa,4400 block of Lahinch Ln,0,1,N/A,38.450412,-122.783159,0.5,place,,,,,Santa Rosa,CA,Sonoma County,95401,US,TIGER/Line® dataset from the US Census Bureau
2313216,5/25/2022,Connecticut,Hartford,Barbour St and Nelson St,0,1,N/A,41.787964,-72.678798,1,intersection,,Barbour St,,,Hartford,CT,Hartford County,6120,US,TIGER/Line® dataset from the US Census Bureau
2313214,5/25/2022,Connecticut,Hartford,160 Nelson St,0,1,N/A,41.788499,-72.680495,1,rooftop,160,Nelson St,,,Hartford,CT,Hartford County,6120,US,City of Hartford
2312471,5/25/2022,California,Oakland,800 block of 35th St,0,1,N/A,37.786027,-122.223779,0.5,place,,,,,Oakland,CA,Alameda County,94601,US,TIGER/Line® dataset from the US Census Bureau
2313168,5/25/2022,Texas,Houston,7000 block of San Angelo St,0,1,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2312602,5/25/2022,Louisiana,Covington,LA-21 and LA-1083,0,1,N/A,30.45886,-90.156595,0.4,place,,,,,Covington,LA,St. Tammany Parish,70433,US,TIGER/Line® dataset from the US Census Bureau
2312165,5/25/2022,Virginia,Norfolk,700 block of Chapel St,0,1,N/A,36.895911,-76.208521,0.5,place,,,,,Norfolk,VA,Norfolk City,23501,US,TIGER/Line® dataset from the US Census Bureau
2312167,5/25/2022,Michigan,Flint,Saginaw St and W 12th St,0,1,N/A,42.965926,-83.780835,1,place,,,,,Flint,MI,Genesee County,48501,US,TIGER/Line® dataset from the US Census Bureau
2312313,5/25/2022,Illinois,Chicago,5400 block of W Madison St,1,1,N/A,38.683349,-90.149108,0.5,place,,,,,Madison,IL,Madison County,62060,US,TIGER/Line® dataset from the US Census Bureau
2312652,5/25/2022,Oklahoma,Oklahoma City,3330 W Memorial Rd,0,1,N/A,35.608418,-97.576865,1,rooftop,3330,W Memorial Rd,,,Oklahoma City,OK,Oklahoma County,73120,US,Oklahoma
2312101,5/25/2022,Minnesota,Minneapolis,3111 Emerson Ave N,0,1,N/A,45.012817,-93.294937,1,rooftop,3111,Emerson Ave N,,,Minneapolis,MN,Hennepin County,55411,US,Hennepin
2314528,5/25/2022,Louisiana,Crowley,500 block of E Andrus St,0,1,N/A,30.210073,-92.379963,0.5,place,,,,,Crowley,LA,Acadia Parish,70526,US,TIGER/Line® dataset from the US Census Bureau
2313053,5/25/2022,Maryland,Baltimore,500 block of Willow Ave,0,2,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2311714,5/25/2022,Texas,Houston,4526 Warm Springs Rd,0,1,N/A,29.655635,-95.453582,1,rooftop,4526,Warm Springs Rd,,,Houston,TX,Harris County,77035,US,Greater Houston
2312512,5/25/2022,Wisconsin,Milwaukee,N 20th St and W Center St,0,2,N/A,43.067797,-87.93748,1,intersection,,N 20th St,,,Milwaukee,WI,Milwaukee County,53206,US,TIGER/Line® dataset from the US Census Bureau
2313006,5/25/2022,Maryland,District Heights,3700 Donnell Dr,0,2,N/A,38.842972,-76.884705,1,rooftop,3700,Donnell Dr,,,District Heights,MD,Prince George's County,20747,US,Prince Georges
2313723,5/25/2022,Pennsylvania,Philadelphia,2000 block of N Franklin St,0,1,N/A,41.335291,-79.783172,0.5,place,,,,,Franklin,PA,Venango County,16323,US,TIGER/Line® dataset from the US Census Bureau
2313721,5/25/2022,Pennsylvania,Philadelphia,2100 block of W Spencer St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312985,5/25/2022,Oklahoma,Tulsa,700 block of S Toledo Ave,0,1,N/A,36.063095,-95.804231,0.5,place,,,,,Tulsa,OK,Tulsa County,74102,US,TIGER/Line® dataset from the US Census Bureau
2312717,5/25/2022,Pennsylvania,Philadelphia,4600 block of Frankford Ave,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2313718,5/25/2022,Pennsylvania,Philadelphia,700 block of W Ontario St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312086,5/25/2022,District of Columbia,Washington,Ridge Rd SE and Anacostia Rd SE,0,1,N/A,38.888824,-76.95214,1,intersection,,Anacostia Rd SE,,,Washington,DC,District of Columbia,20019,US,TIGER/Line® dataset from the US Census Bureau
2313710,5/25/2022,Ohio,Warren,Vine Ave NE,0,1,N/A,41.240992,-80.813791,1,street_center,,Vine Ave NE,,,Warren,OH,Trumbull County,44483,US,TIGER/Line® dataset from the US Census Bureau
2312079,5/25/2022,Tennessee,Memphis,E Raines Rd,0,1,N/A,35.037642,-89.948297,1,street_center,,E Raines Rd,,,Memphis,TN,Shelby County,38118,US,TIGER/Line® dataset from the US Census Bureau
2313673,5/25/2022,Ohio,Columbus,1600 block of 17th Ave E,0,1,N/A,40.100924,-83.013402,0.5,place,,,,,Columbus,OH,Franklin County,43085,US,TIGER/Line® dataset from the US Census Bureau
2312956,5/25/2022,California,Oakland,8800 block of Birch St,1,1,N/A,37.786027,-122.223779,0.5,place,,,,,Oakland,CA,Alameda County,94601,US,TIGER/Line® dataset from the US Census Bureau
2312399,5/25/2022,Ohio,Springfield,900 block of James St,0,1,N/A,39.927059,-83.813228,0.5,place,,,,,Springfield,OH,Clark County,45501,US,TIGER/Line® dataset from the US Census Bureau
2311896,5/25/2022,Wisconsin,Milwaukee,7100 block of W Medford Ave,0,1,N/A,45.164705,-90.445798,0.5,place,,,,,Medford,WI,Taylor County,54451,US,TIGER/Line® dataset from the US Census Bureau
2311845,5/25/2022,Georgia,Forsyth,1000 Indian Springs Dr,0,2,N/A,33.058991,-83.960704,1,range_interpolation,1000,Indian Springs Dr,,,Forsyth,GA,Monroe County,31029,US,TIGER/Line® dataset from the US Census Bureau
2313238,5/25/2022,Georgia,Fayetteville,135 Carnoustie Way,0,2,N/A,33.373484,-84.514527,1,rooftop,135,Carnoustie Way,,,Fayetteville,GA,Fayette County,30215,US,Fayette
2311717,5/25/2022,Texas,Houston,8800 block of Hammerly Blvd,0,1,N/A,29.607175,-95.263151,0.56,nearest_rooftop_match,8730,Black Cliff Ln,,,Houston,TX,Harris County,77075,US,Greater Houston
2315221,5/25/2022,Georgia,Atlanta,600 block of Windsor St,0,3,N/A,33.737915,-84.339643,0.8,nearest_rooftop_match,599,Blake Ave,,,Atlanta,GA,Dekalb County,30316,US,Dekalb
2311642,5/25/2022,Florida,Orlando,800 block of McFall Ave,0,2,N/A,28.545179,-81.373291,0.5,place,,,,,Orlando,FL,Orange County,32801,US,TIGER/Line® dataset from the US Census Bureau
2312715,5/25/2022,Pennsylvania,Philadelphia,2800 block of Marvine St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2312713,5/25/2022,Pennsylvania,Philadelphia,2100 block of Kennedy St,0,1,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
