Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Operations,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
2290690,20-Apr-22,Texas,Richmond,18000 block of Oakloch Ct,1,0,N/A,29.64609,-95.794526,0.5,place,,,,,Richmond,TX,Fort Bend County,77406,US,TIGER/Line® dataset from the US Census Bureau
2283793,20-Apr-22,Illinois,East Saint Louis,Louisiana Blvd and N 27th St,1,0,N/A,38.608565,-90.128943,1,intersection,,Louisiana Blvd,,,East Saint Louis,IL,St. Clair County,62205,US,TIGER/Line® dataset from the US Census Bureau
2283240,20-Apr-22,Michigan,Oxford,211 Market St,1,0,N/A,42.838136,-83.290366,1,range_interpolation,211,Market St,,,Oxford,MI,Oakland County,48371,US,TIGER/Line® dataset from the US Census Bureau
2284327,20-Apr-22,Michigan,Detroit,Gratiot Ave and Hazelridge St,1,0,N/A,42.390934,-83.006869,1,street_center,,Gratiot Ave,,,Detroit,MI,Wayne County,48213,US,TIGER/Line® dataset from the US Census Bureau
2283503,20-Apr-22,North Carolina,Charlotte,9905 Northlake Centre Pkwy,1,0,N/A,35.350004,-80.85774,0.8,rooftop,9905,Northlake Centre Py,,,Charlotte,NC,Mecklenburg County,28216,US,Mecklenburg
2284157,20-Apr-22,New York,Tonawanda,James Ave and River Rd,1,1,N/A,42.974339,-78.930865,1,intersection,,James Ave,,,Tonawanda,NY,Erie County,14150,US,TIGER/Line® dataset from the US Census Bureau
2283122,20-Apr-22,District of Columbia,Washington,3001 Garrison St NW,1,0,N/A,38.956499,-77.060673,1,rooftop,3001,Garrison St NW,,,Washington,DC,District of Columbia,20008,US,Statewide DC
2283389,20-Apr-22,Minnesota,Chisholm,201 Central Ave SW,1,0,N/A,47.487015,-92.878679,1,range_interpolation,201,Central Ave SW,,,Chisholm,MN,St. Louis County,55719,US,TIGER/Line® dataset from the US Census Bureau
2284254,20-Apr-22,West Virginia,Widen,Widen Ridge Rd,1,0,N/A,38.510949,-80.994248,0.9,street_center,,Widen Ridge Rd,,,Clay,WV,Clay County,25043,US,TIGER/Line® dataset from the US Census Bureau
2283901,20-Apr-22,Texas,De Kalb,451 Co Rd 3202,1,0,N/A,33.523483,-94.573638,1,rooftop,451,County Rd 3202,,,DE Kalb,TX,Bowie County,75559,US,Statewide Partial
2283303,20-Apr-22,Georgia,Atlanta,2800 MLK Jr Dr SW,1,0,N/A,33.753213,-84.478939,1,rooftop,2800,Martin Luther King Jr Dr SW,,,Atlanta,GA,Fulton County,30311,US,City of Atlanta
2283982,20-Apr-22,Maryland,Bladensburg,5300 block of Quincy Pl,1,0,N/A,38.93928,-76.93386,0.5,place,,,,,Bladensburg,MD,Prince George's County,20710,US,TIGER/Line® dataset from the US Census Bureau
2283458,20-Apr-22,California,Porterville,24000 block of Ave 188,1,1,N/A,35.973777,-118.703592,0.5,place,,,,,Porterville,CA,Tulare County,93257,US,TIGER/Line® dataset from the US Census Bureau
2283798,20-Apr-22,Kansas,Salina,Gypsum Ave and S Front St,1,0,N/A,38.838823,-97.600798,0.8,intersection,,Gypsum Ave,,,Salina,KS,Saline County,67401,US,TIGER/Line® dataset from the US Census Bureau
2284056,20-Apr-22,Ohio,Canton,1000 block of 3rd St NW,1,0,N/A,40.79979,-81.375811,0.5,place,,,,,Canton,OH,Stark County,44702,US,TIGER/Line® dataset from the US Census Bureau
2283880,20-Apr-22,Washington,Kennewick,S Dayton St and W 1st Ave,1,0,N/A,46.207646,-119.122972,1,intersection,,S Dayton St,,,Kennewick,WA,Benton County,99336,US,TIGER/Line® dataset from the US Census Bureau
2284143,20-Apr-22,California,San Francisco,200 block of Farallones St,2,0,N/A,37.776646,-122.417481,0.5,place,,,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
2283382,20-Apr-22,South Carolina,Columbia,3245 Lucius Rd,1,2,N/A,34.019989,-81.058048,1,range_interpolation,3245,Lucius Rd,,,Columbia,SC,Richland County,29201,US,TIGER/Line® dataset from the US Census Bureau
2283627,20-Apr-22,Ohio,Cincinnati,2500 block of Halstead St,1,1,N/A,39.166759,-84.53822,0.5,place,,,,,Cincinnati,OH,Hamilton County,45201,US,TIGER/Line® dataset from the US Census Bureau
2283904,20-Apr-22,Georgia,Macon,Thomas Dr and Ollie Dr,1,0,N/A,32.85864,-83.592822,0.86,intersection,,Ollie Dr,,,Macon,GA,Bibb County,31217,US,TIGER/Line® dataset from the US Census Bureau
2283884,20-Apr-22,Washington,Seattle,Fourth Ave S and S Main St,1,0,N/A,47.600034,-122.328977,1,intersection,,4th Ave S,,,Seattle,WA,King County,98104,US,TIGER/Line® dataset from the US Census Bureau
2283256,20-Apr-22,California,Bakersfield,S H St and Planz Rd,1,0,N/A,35.324919,-119.021207,1,intersection,,Planz Rd,,,Bakersfield,CA,Kern County,93304,US,TIGER/Line® dataset from the US Census Bureau
2283871,20-Apr-22,Mississippi,Jackson,1300 block of Johnston St,1,0,N/A,32.289656,-90.184201,0.5,place,,,,,Jackson,MS,Hinds County,39201,US,TIGER/Line® dataset from the US Census Bureau
2283842,20-Apr-22,Texas,Houston,100 block of TC Jester Blvd,1,0,N/A,29.813142,-95.309789,0.5,place,,,,,Houston,TX,Harris County,77001,US,TIGER/Line® dataset from the US Census Bureau
2283867,20-Apr-22,Arkansas,Little Rock,2400 block of Alicia Ct,1,0,N/A,34.655012,-92.512988,0.55,nearest_rooftop_match,2326,C D Ln,,,Alexander,AR,Saline County,72002,US,Arkansas Geographic Information Office
2285286,20-Apr-22,Arkansas,Little Rock,8406 Dreher Lane,1,0,N/A,34.672464,-92.335555,1,rooftop,8406,Dreher Ln,,,Little Rock,AR,Pulaski County,72209,US,Pulaski
2283225,20-Apr-22,New York,Yonkers,115 Elm St,1,1,N/A,40.934027,-73.891357,1,rooftop,115,Elm St,,,Yonkers,NY,Westchester County,10701,US,Westchester
2283894,20-Apr-22,Oregon,Bandon,1412 Harvard St,1,0,N/A,43.109926,-124.406201,1,rooftop,1412,Harvard St,,,Bandon,OR,Coos County,97411,US,Coos
2283535,20-Apr-22,Minnesota,Duluth,715 E 12th St,5,0,N/A,46.802237,-92.102213,1,rooftop,715,E 12th St,,,Duluth,MN,St. Louis County,55805,US,St Louis
2283663,20-Apr-22,Ohio,Cleveland,3800 block of W 41st St,2,0,N/A,41.489381,-81.667486,0.5,place,,,,,Cleveland,OH,Cuyahoga County,44101,US,TIGER/Line® dataset from the US Census Bureau
2283651,20-Apr-22,Ohio,Cleveland,W 95th St and Maywood Ave,1,1,N/A,41.458439,-81.748537,1,intersection,,Maywood Ave,,,Cleveland,OH,Cuyahoga County,44102,US,TIGER/Line® dataset from the US Census Bureau
2282460,19-Apr-22,Florida,Sarasota,Green Oak Ct and Wood Oak Dr,1,0,N/A,27.31113,-82.461167,1,intersection,,Green Oak Ct,,,Sarasota,FL,Sarasota County,34232,US,TIGER/Line® dataset from the US Census Bureau
2282985,19-Apr-22,Indiana,Richmond,S 8th St and S A St,1,1,N/A,39.82727,-84.891606,1,intersection,,S 8th St,,,Richmond,IN,Wayne County,47374,US,TIGER/Line® dataset from the US Census Bureau
2283273,19-Apr-22,Georgia,Warner Robins,200 block of Virginia Dr,1,1,N/A,32.649382,-83.630086,0.9,rooftop,200,Northeast Dr,,,Warner Robins,GA,Houston County,31093,US,Houston
2283531,19-Apr-22,California,Los Angeles,3600 block of Whittier Blvd,1,0,N/A,34.073101,-118.170104,0.7,street_center,,Block Pl,,,Los Angeles,CA,Los Angeles County,90032,US,TIGER/Line® dataset from the US Census Bureau
2283522,19-Apr-22,Tennessee,Memphis,3200 block of Princeton Ave,1,0,N/A,35.050667,-89.847782,0.5,place,,,,,Memphis,TN,Shelby County,38101,US,TIGER/Line® dataset from the US Census Bureau
2282650,19-Apr-22,North Carolina,Littleton,100 block of Little Dr,1,1,N/A,36.496191,-77.828514,0.74,nearest_rooftop_match,70,West Dr,,,Littleton,NC,Halifax County,27850,US,NC Geographic Information Coordinating Council
2283496,19-Apr-22,North Carolina,Wilmington,400 block of Davie Dr,1,0,N/A,33.902249,-78.573547,0.8,rooftop,400,Deer Path,,,Calabash,NC,Brunswick County,28467,US,Brunswick
2283095,19-Apr-22,Pennsylvania,Pittsburgh (Wilkinsburg),737 Midland St,2,1,N/A,40.439324,-79.874853,1,rooftop,737,Midland St,,,Pittsburgh,PA,Allegheny County,15221,US,Allegheny
2283436,19-Apr-22,Texas,Round Rock,1600 block of Gattis School Rd,1,2,N/A,30.876403,-97.972509,0.88,nearest_rooftop_match,1590,Black Rd,,,Bertram,TX,Burnet County,78605,US,Capcog
2283068,19-Apr-22,Nevada,Spring Creek,703 Spring Creek Pkwy,2,0,N/A,40.733029,-115.583727,1,rooftop,703,Spring Creek Pkwy,,,Spring Creek,NV,Elko County,89815,US,Elko
2282956,19-Apr-22,Texas,Cypress,19700 block of Swan Valley Dr,1,0,N/A,29.997775,-95.669444,0.5,place,,,,,Cypress,TX,Harris County,77429,US,TIGER/Line® dataset from the US Census Bureau
2283126,19-Apr-22,Maryland,Baltimore,1800 block of Ramsay St,1,0,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2284233,19-Apr-22,California,Yuba City,Casita Dr,1,0,N/A,39.154751,-121.632119,1,street_center,,Casita Dr,,,Yuba City,CA,Sutter County,95991,US,TIGER/Line® dataset from the US Census Bureau
2283379,19-Apr-22,California,San Francisco,1200 block of Buchanan St,1,0,N/A,37.776646,-122.417481,0.5,place,,,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
2282776,19-Apr-22,California,Marysville (Linda),Dunning Ave and Hammonton Smartsville Rd,1,0,N/A,39.135345,-121.544464,0.8,intersection,,Dunning Ave,,,Marysville,CA,Yuba County,95901,US,TIGER/Line® dataset from the US Census Bureau
2282598,19-Apr-22,Georgia,Lilburn,4142 Stone Mountain Hwy,1,0,N/A,33.835025,-84.07279,1,rooftop,4142,Stone Mountain Hwy,,,Lilburn,GA,Gwinnett County,30047,US,Gwinnett
2283250,19-Apr-22,California,Long Beach,4300 block of E Ocean Blvd,1,0,N/A,35.106168,-120.611142,0.5,place,,,,,Oceano,CA,San Luis Obispo County,93445,US,TIGER/Line® dataset from the US Census Bureau
2282591,19-Apr-22,California,Pomona,Arboleda Way and E Holt Ave,1,0,N/A,34.062794,-117.733368,1,intersection,,Arboleda Way,,,Pomona,CA,Los Angeles County,91767,US,TIGER/Line® dataset from the US Census Bureau
2282518,19-Apr-22,Texas,Pasadena,Spencer Hwy and Strawberry Rd,1,0,N/A,29.665008,-95.192788,0.75,intersection,,Spencer Hwy,,,Pasadena,TX,Harris County,77504,US,TIGER/Line® dataset from the US Census Bureau
2283611,19-Apr-22,Indiana,Evansville,2500 block of W Virginia St,1,0,N/A,37.997128,-87.574963,0.5,place,,,,,Evansville,IN,Vanderburgh County,47701,US,TIGER/Line® dataset from the US Census Bureau
2298006,19-Apr-22,Indiana,South Bend,400 S Bendix Dr,1,0,N/A,41.672155,-86.288893,1,range_interpolation,400,S Bendix Dr,,,South Bend,IN,St. Joseph County,46619,US,TIGER/Line® dataset from the US Census Bureau
2282379,19-Apr-22,Illinois,Chicago,4700 block of S Loomis St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2283940,19-Apr-22,Arizona,Tucson,1600 block of W Colonial Heights,1,0,N/A,32.217975,-110.970869,0.5,place,,,,,Tucson,AZ,Pima County,85701,US,TIGER/Line® dataset from the US Census Bureau
2283128,19-Apr-22,Maryland,Baltimore,3100 block of Oakford Ave,1,0,N/A,39.28073,-76.600152,0.7,street_center,,Block St,,,Baltimore,MD,Baltimore City,21231,US,TIGER/Line® dataset from the US Census Bureau
2283162,19-Apr-22,Pennsylvania,Honey Brook,Brandamore Rd,1,0,N/A,40.060496,-75.855319,0.9,street_center,,Brandamore Rd,,,Brandamore,PA,Chester County,19316,US,TIGER/Line® dataset from the US Census Bureau
2293827,19-Apr-22,Nevada,Fernley,N/A,1,0,N/A,39.489212,-119.196644,1,place,,,,,Fernley,NV,Lyon County,89408,US,TIGER/Line® dataset from the US Census Bureau
2283847,19-Apr-22,Missouri,Saint Louis,7700 block of Woodstock Rd,1,0,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau
2283461,19-Apr-22,Texas,San Antonio,2400 block of Pinn Rd,1,0,N/A,29.468413,-98.528889,0.5,place,,,,,San Antonio,TX,Bexar County,78201,US,TIGER/Line® dataset from the US Census Bureau
2282897,19-Apr-22,Tennessee,Smyrna,200 block of Canon Dr,1,0,N/A,35.959541,-86.53159,0.5,place,,,,,Smyrna,TN,Rutherford County,37167,US,TIGER/Line® dataset from the US Census Bureau
2282988,19-Apr-22,Georgia,Ringgold,I-75,1,0,N/A,34.938438,-85.161061,0.6,street_center,,I-75,,,Ringgold,GA,Catoosa County,30736,US,TIGER/Line® dataset from the US Census Bureau
2283660,19-Apr-22,Missouri,Grover,16833 Manchester Rd,2,0,N/A,38.577214,-90.632153,1,rooftop,16833,Manchester Rd,,,Wildwood,MO,St. Louis County,63040,US,St Louis
2283106,19-Apr-22,Louisiana,New Orleans,Allen St and N Rocheblave St,1,2,N/A,29.981306,-90.064915,1,intersection,,Allen St,,,New Orleans,LA,Orleans Parish,70119,US,TIGER/Line® dataset from the US Census Bureau
2283735,19-Apr-22,Louisiana,New Orleans,2400 block of A P Turead Ave,1,1,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2283635,19-Apr-22,Louisiana,New Orleans,300 block of Ridgeway Blvd,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2282116,18-Apr-22,Tennessee,Memphis,3419 American Way,1,0,N/A,35.076296,-89.949707,1,rooftop,3419,American Way,,,Memphis,TN,Shelby County,38118,US,Shelby
2281895,18-Apr-22,Indiana,Indianapolis,2300 block of E Werges Ave,1,0,N/A,39.775092,-86.13216,0.5,place,,,,,Indianapolis,IN,Marion County,46201,US,TIGER/Line® dataset from the US Census Bureau
2282919,18-Apr-22,California,Los Angeles,29th St and Griffith Ave,1,1,N/A,34.017109,-118.259226,0.8,intersection,,E 29th St,,,Los Angeles,CA,Los Angeles County,90011,US,TIGER/Line® dataset from the US Census Bureau
2282307,18-Apr-22,California,Fair Oaks,11549 Fair Oaks Blvd,2,0,N/A,38.663307,-121.262293,1,range_interpolation,11549,Fair Oaks Blvd,,,Fair Oaks,CA,Sacramento County,95628,US,TIGER/Line® dataset from the US Census Bureau
2282415,18-Apr-22,Illinois,Chicago,4700 block of W Jackson Blvd,1,0,N/A,41.910011,-87.743676,0.9,rooftop,4700,W North Ave,,,Chicago,IL,Cook County,60639,US,City of Chicago
2282908,18-Apr-22,Alabama,Montgomery,800 block of Westview Dr,1,0,N/A,32.34765,-86.320785,0.69,nearest_rooftop_match,804,Doris Cir,,,Montgomery,AL,Montgomery County,36105,US,Montgomery
2282401,18-Apr-22,Illinois,Chicago,12000 block of S Halsted St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2283481,18-Apr-22,North Carolina,Mocksville,1943 Junction Rd,4,0,N/A,35.816385,-80.566839,1,rooftop,1943,Junction Rd,,,Mocksville,NC,Davie County,27028,US,Davie
2281973,18-Apr-22,New York,Brooklyn,275 Blake Ave,1,0,N/A,40.665934,-73.909359,0.9,rooftop,275,Blake Ave,,,Brooklyn,NY,Kings County,11212,US,City of New York
2282387,18-Apr-22,Missouri,Poplar Bluff,US-67 and US-60,1,0,N/A,36.853454,-90.61525,0.7,street_center,,US Hwy 60,,,Poplar Bluff,MO,Butler County,63901,US,TIGER/Line® dataset from the US Census Bureau
2282234,18-Apr-22,Minnesota,Lynd,N/A,1,0,N/A,44.399913,-95.937984,1,place,,,,,Lynd,MN,Lyon County,56157,US,TIGER/Line® dataset from the US Census Bureau
2283429,18-Apr-22,Pennsylvania,Philadelphia,2400 block of N Wendle St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2284794,18-Apr-22,New Hampshire,Concord,Broken Ground Dr and Portsmouth St,2,0,N/A,43.227221,-71.50994,0.66,intersection,,Broken Ground Dr,,,Concord,NH,Merrimack County,3301,US,TIGER/Line® dataset from the US Census Bureau
2281954,18-Apr-22,Oklahoma,Vinita,27310 S 4400 Rd,1,0,N/A,36.67883,-95.161759,0.7,street_center,,S 4400th Rd,,,Vinita,OK,Craig County,74301,US,TIGER/Line® dataset from the US Census Bureau
2282620,18-Apr-22,California,Los Angeles,7201 S Western Ave,1,1,N/A,33.97433,-118.30917,1,rooftop,7201,S Western Ave,,,Los Angeles,CA,Los Angeles County,90047,US,City of Los Angeles
2283345,18-Apr-22,Pennsylvania,Selinsgrove,1000 block of South Market St,1,0,N/A,40.825914,-76.857577,0.5,place,,,,,Selinsgrove,PA,Snyder County,17870,US,TIGER/Line® dataset from the US Census Bureau
2281942,18-Apr-22,Georgia,Augusta,1900 block of Old Savannah Rd,1,0,N/A,32.074679,-81.088261,0.5,place,,,,,Savannah,GA,Chatham County,31401,US,TIGER/Line® dataset from the US Census Bureau
2282687,18-Apr-22,South Carolina,Lancaster,9th St,1,0,N/A,34.707737,-80.777311,1,street_center,,9th St,,,Lancaster,SC,Lancaster County,29720,US,TIGER/Line® dataset from the US Census Bureau
2282781,18-Apr-22,California,Modesto,1600 block of Gardenia Rd,1,0,N/A,33.888315,-118.295256,0.5,place,,,,,Gardena,CA,Los Angeles County,90247,US,TIGER/Line® dataset from the US Census Bureau
2282674,18-Apr-22,New York,Brooklyn,Seba Ave,1,0,N/A,40.587626,-73.923527,0.9,street_center,,Seba Ave,,,Brooklyn,NY,Kings County,11229,US,TIGER/Line® dataset from the US Census Bureau
2282605,18-Apr-22,Georgia,Atlanta,387 Cleveland Ave,1,0,N/A,33.68171,-84.402276,0.9,rooftop,387,Cleveland Ave SW,,,Atlanta,GA,Fulton County,30315,US,City of Atlanta
2282640,18-Apr-22,Mississippi,Jackson,5880 Ridgewood Rd,2,0,N/A,32.386587,-90.139631,1,rooftop,5880,Ridgewood Rd,,,Jackson,MS,Hinds County,39211,US,Hinds
2282643,18-Apr-22,Illinois,Sterling,2000 block of Hickory Hills Rd,1,0,N/A,41.72559,-87.82506,0.5,place,,,,,Hickory Hills,IL,Cook County,60457,US,TIGER/Line® dataset from the US Census Bureau
2282623,18-Apr-22,Georgia,Augusta,1739 Walton Way,1,0,N/A,33.476063,-81.997036,1,rooftop,1739,Walton Way,,,Augusta,GA,Richmond County,30904,US,Richmond
2282285,18-Apr-22,Michigan,Muskegon,410 Glen Oaks Dr,1,0,N/A,43.246631,-86.212709,1,rooftop,410,Glen Oaks Dr,,,Muskegon,MI,Muskegon County,49442,US,Muskegon
2282617,18-Apr-22,Georgia,Atlanta,2000 Bouldercrest Rd,1,0,N/A,33.698407,-84.324506,0.9,range_interpolation,2000,Bouldercrest Rd SE,,,Atlanta,GA,Dekalb County,30316,US,TIGER/Line® dataset from the US Census Bureau
2282274,18-Apr-22,Michigan,Muskegon,800 block of Emerald St,1,0,N/A,43.237691,-86.254186,0.5,place,,,,,Muskegon,MI,Muskegon County,49440,US,TIGER/Line® dataset from the US Census Bureau
2282525,18-Apr-22,Louisiana,Lake Charles,800 block of 3rd Ave,1,0,N/A,30.230313,-93.162342,0.7,street_center,,Block St,,,Lake Charles,LA,Calcasieu Parish,70615,US,TIGER/Line® dataset from the US Census Bureau
2282341,18-Apr-22,Texas,Conroe,E Phillips St,1,0,N/A,30.314957,-95.451595,1,street_center,,E Phillips St,,,Conroe,TX,Montgomery County,77301,US,TIGER/Line® dataset from the US Census Bureau
2282356,18-Apr-22,Texas,Richardson,4151 E Renner Rd,1,0,N/A,33.00111,-96.645225,1,rooftop,4151,E Renner Rd,,,Richardson,TX,Collin County,75082,US,Plano
2283013,18-Apr-22,Indiana,South Bend,2800 block of Northside Blvd,1,0,N/A,41.673383,-86.251654,0.5,place,,,,,South Bend,IN,St. Joseph County,46601,US,TIGER/Line® dataset from the US Census Bureau
2281640,18-Apr-22,Florida,Jacksonville,6870 103rd St,1,0,N/A,30.246083,-81.758338,1,rooftop,6870,103rd St,,,Jacksonville,FL,Duval County,32210,US,Duval
2282444,18-Apr-22,Florida,Rockledge,1330 Naples Cir,1,0,N/A,28.339358,-80.745254,1,rooftop,1330,Naples Cir,,,Rockledge,FL,Brevard County,32955,US,Brevard
2282366,18-Apr-22,Pennsylvania,Philadelphia,300 block of Earlham Terr,1,0,N/A,39.920294,-75.152121,0.79,nearest_rooftop_match,308,Tree St,,,Philadelphia,PA,Philadelphia County,19148,US,Philadelphia
2282875,18-Apr-22,Missouri,Fulton,300 block of W 9th St,2,1,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau
2282937,18-Apr-22,New Jersey,Palmyra,1 Filmore Ave,1,0,N/A,39.997534,-75.030017,1,rooftop,1,Filmore Ave,,,Palmyra,NJ,Burlington County,8065,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
2283784,18-Apr-22,Louisiana,Lafayette,I-10,1,2,N/A,30.248961,-92.263087,0.76,street_center,,E I St,,,Rayne,LA,Acadia Parish,70578,US,TIGER/Line® dataset from the US Census Bureau
2283763,18-Apr-22,Louisiana,Metairie,Versailles St and N Dilton St,1,0,N/A,29.980639,-90.216201,1,intersection,,N Dilton St,,,Metairie,LA,Jefferson Parish,70003,US,TIGER/Line® dataset from the US Census Bureau
2281812,18-Apr-22,Texas,Houston,10407 Shadow Oaks Dr,1,0,N/A,29.793302,-95.55436,1,rooftop,10407,Shadow Oaks Dr,,,Houston,TX,Harris County,77043,US,City of Houston
2281363,17-Apr-22,Alabama,Mobile (Prichard),Wilson Ave,2,0,N/A,30.72558,-88.083576,0.9,street_center,,S Wilson Ave,,,Mobile,AL,Mobile County,36610,US,TIGER/Line® dataset from the US Census Bureau
2281361,17-Apr-22,Alabama,Mobile,2451 University Hospital Dr,1,0,N/A,30.707192,-88.098254,1,rooftop,2451,University Hospital Dr,,,Mobile,AL,Mobile County,36617,US,City of Mobile
2281227,17-Apr-22,Minnesota,Osseo (Maple Grove),Garland Ln N and 95th Ave N,1,0,N/A,45.127368,-93.495514,1,intersection,,95th Ave N,,,Osseo,MN,Hennepin County,55311,US,TIGER/Line® dataset from the US Census Bureau
2281306,17-Apr-22,Virginia,Franklin,500 block of Campbell Ave,1,0,N/A,36.6754,-76.929113,0.9,range_interpolation,500,Campbell Ave,,,Franklin,VA,Franklin City,23851,US,TIGER/Line® dataset from the US Census Bureau
2282174,17-Apr-22,California,Barstow,900 block of Nancy St,1,0,N/A,34.980295,-116.964449,0.5,place,,,,,Barstow,CA,San Bernardino County,92311,US,TIGER/Line® dataset from the US Census Bureau
2282768,17-Apr-22,Missouri,Warrensburg,100 block of SW 250th Rd,1,1,N/A,37.53144,-90.93318,0.5,place,,,,,Black,MO,Reynolds County,63625,US,TIGER/Line® dataset from the US Census Bureau
2283533,17-Apr-22,California,Los Angeles,Dronfield Ave and Paxton St,1,0,N/A,34.28443,-118.411424,1,intersection,,Dronfield Ave,,,Pacoima,CA,Los Angeles County,91331,US,TIGER/Line® dataset from the US Census Bureau
2282142,17-Apr-22,North Carolina,Charlotte,1400 block of Metals Dr,1,0,N/A,35.272639,-80.808964,0.9,range_interpolation,1400,Metals Dr,,,Charlotte,NC,Mecklenburg County,28206,US,TIGER/Line® dataset from the US Census Bureau
2281435,17-Apr-22,Louisiana,New Orleans,2600 block of Allen St,1,0,N/A,29.958304,-90.077,0.5,place,,,,,New Orleans,LA,Orleans Parish,70112,US,TIGER/Line® dataset from the US Census Bureau
2280899,17-Apr-22,Indiana,Indianapolis,2902 Madison Ave,1,2,N/A,39.724018,-86.151501,1,rooftop,2902,Madison Ave,,,Indianapolis,IN,Marion County,46225,US,Statewide IN
2280821,17-Apr-22,Illinois,Chicago,8400 block of S Aberdeen St,1,0,N/A,41.88531,-87.62213,0.5,place,,,,,Chicago,IL,Cook County,60601,US,TIGER/Line® dataset from the US Census Bureau
2281478,17-Apr-22,Arizona,Phoenix,43rd Ave and Thomas Rd,1,0,N/A,33.480486,-112.151647,0.79,intersection,,N 43rd Ave,,,Phoenix,AZ,Maricopa County,85031,US,TIGER/Line® dataset from the US Census Bureau
2282124,17-Apr-22,Virginia,Virginia Beach,3300 block of Daytona Dr,1,0,N/A,38.41485,-78.93864,0.5,place,,,,,Dayton,VA,Rockingham County,22821,US,TIGER/Line® dataset from the US Census Bureau
2281331,17-Apr-22,Virginia,Petersburg,I-85 and Squirrel Level Rd,1,0,N/A,37.200142,-77.426071,0.51,intersection,,Squirrel Level Rd,,,Petersburg,VA,Petersburg City,23805,US,TIGER/Line® dataset from the US Census Bureau
2281473,17-Apr-22,Alabama,Birmingham,1200 block of Stonecrest Dr,1,0,N/A,33.351801,-86.869852,0.8,rooftop,1200,Deer Trail Rd,,,Hoover,AL,Jefferson County,35226,US,Jefferson
2281010,17-Apr-22,Minnesota,Minneapolis,2900 block of 14th Ave S,1,0,N/A,44.984577,-93.269097,0.5,place,,,,,Minneapolis,MN,Hennepin County,55401,US,TIGER/Line® dataset from the US Census Bureau
2282694,17-Apr-22,North Carolina,Ayden,Queen St and Princess St,1,0,N/A,35.462424,-77.42161,1,intersection,,Princess St,,,Ayden,NC,Pitt County,28513,US,TIGER/Line® dataset from the US Census Bureau
2281340,17-Apr-22,Wisconsin,Milwaukee,9575 W Allyn St,1,0,N/A,43.18283,-88.029593,1,rooftop,9575,W Allyn St,,,Milwaukee,WI,Milwaukee County,53224,US,City of Milwaukee
2280892,17-Apr-22,Louisiana,Shreveport,Mansfield Rd and Corbitt St,1,0,N/A,32.498202,-93.750228,0.5,place,,,,,Shreveport,LA,Caddo Parish,71101,US,TIGER/Line® dataset from the US Census Bureau
2281444,17-Apr-22,Louisiana,Shreveport,Alexander Ave and E Gregg St,1,0,N/A,32.471764,-93.7312,0.78,intersection,,Alexander Ave,,,Shreveport,LA,Caddo Parish,71104,US,TIGER/Line® dataset from the US Census Bureau
2281111,17-Apr-22,Pennsylvania,Philadelphia,300 block of E Ontario St,1,0,N/A,40.001811,-75.11787,0.5,place,,,,,Philadelphia,PA,Philadelphia County,19101,US,TIGER/Line® dataset from the US Census Bureau
2282111,17-Apr-22,South Carolina,Columbia,8100 Garners Ferry Rd,1,0,N/A,33.950812,-80.91718,1,range_interpolation,8100,Garners Ferry Rd,,,Columbia,SC,Richland County,29209,US,TIGER/Line® dataset from the US Census Bureau
2281541,17-Apr-22,Oregon,Portland,16150 SE Stark St,1,3,N/A,45.518897,-122.496908,1,rooftop,16150,SE Stark St,,,Portland,OR,Multnomah County,97233,US,Portland
2281095,17-Apr-22,Colorado,Florissant,415 Forest Glen Trl,1,0,N/A,38.952214,-105.329735,1,rooftop,415,Forest Glen Trl,,,Florissant,CO,Teller County,80816,US,Teller
2288286,17-Apr-22,Texas,Webster,270 El Dorado Blvd,1,0,N/A,29.558029,-95.145259,1,rooftop,270,El Dorado Blvd,,,Webster,TX,Harris County,77598,US,Greater Houston
