"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2292332,"May 1, 2022",Pennsylvania,Philadelphia,"Baynton St and Pastorius St",1,0,N/A
2291812,"May 1, 2022",Ohio,Toledo,"2200 block of N Erie St",1,0,N/A
2291635,"May 1, 2022",Illinois,Frankfort,"7928 Lincoln Hwy",1,0,N/A
2292290,"May 1, 2022",Texas,Dallas,"3700 block of McNeil St",1,1,N/A
2291612,"May 1, 2022",Kansas,"Kansas City","222 N 6th St",1,2,N/A
2292169,"May 1, 2022",Mississippi,Clinton,"Hannah Dr",1,0,N/A
2292613,"May 1, 2022","South Carolina","North Charleston","US-52 and Ashley Phosphate Rd",1,3,N/A
2291903,"May 1, 2022",Louisiana,Shreveport,"Mitchell Ln and Fairfield Ave",1,0,N/A
2292589,"May 1, 2022",California,Anaheim,"1151 N La Palma Pkwy",1,0,N/A
2293811,"May 1, 2022",Louisiana,"New Orleans","McArthur Blvd and Westbend Pkwy",1,0,N/A
2291823,"May 1, 2022","New Jersey",Trenton,"859 Beatty St",1,2,N/A
2292646,"May 1, 2022",California,Bakersfield,"700 block of Panorama Dr",1,1,N/A
2292166,"May 1, 2022",Kentucky,"Bowling Green","19 E 13th Ave",1,0,N/A
2294237,"May 1, 2022",Mississippi,Corinth,"Co Rd 182",1,0,N/A
2291791,"May 1, 2022",Kentucky,Lexington,"W High St and Versailles Rd",1,0,N/A
2301461,"May 1, 2022",Arkansas,"Forrest City","Cherry St",1,1,N/A
2292390,"May 1, 2022",Michigan,Detroit,"13500 block of Rockdale St",1,0,N/A
2291815,"May 1, 2022",California,Ducor,N/A,1,0,N/A
2292130,"May 1, 2022",Virginia,"Colonial Heights","2126 Ruffin Mill Rd",1,0,N/A
2292268,"April 30, 2022",Virginia,Richmond,"5700 block of Hull Street Rd",1,0,N/A
2291705,"April 30, 2022",California,Rosemead,"7800 block of Whitmore St",1,0,N/A
2291410,"April 30, 2022",Arkansas,"Little Rock","2704 Schiller St",1,0,N/A
2291417,"April 30, 2022",Kentucky,London,"665 Laurel River Rd",1,0,N/A
2292147,"April 30, 2022",Pennsylvania,Johnstown,"500 block of Pine St",2,0,N/A
2291707,"April 30, 2022",California,"Los Angeles","85th St and Figueroa St",1,0,N/A
2291494,"April 30, 2022",Alabama,Birmingham,"700 block of New Hill Ave",1,0,N/A
2291509,"April 30, 2022",Alabama,Birmingham,"4200 block of 2nd Ave",1,1,N/A
2295115,"April 30, 2022",California,Fontana,"1900 block of Adams St",1,0,N/A
2291598,"April 30, 2022","North Carolina","Rocky Mount","300 block of Middle St",1,0,N/A
2291352,"April 30, 2022",Arizona,Phoenix,"35th Ave and Greenway Rd",1,0,N/A
2293563,"April 30, 2022",Georgia,"Atlanta (East Point)","3200 block of Staci Ln",1,0,N/A
2292019,"April 30, 2022",California,"San Diego","Orange Ave and 40th St",1,0,N/A
2292017,"April 30, 2022","New York",Buffalo,"Martha Ave and Roosevelt Ave",1,0,N/A
2292015,"April 30, 2022","New York",Jamestown,"E 6th St and American Pl",1,0,N/A
2291197,"April 30, 2022",Oregon,Portland,"14100 block of SE Woodward St",2,0,N/A
2290986,"April 30, 2022",Arizona,Phoenix,"6249 W Camelback Rd",2,1,N/A
2291250,"April 30, 2022",Alabama,Decatur,"1000 block of 5th Avenue SW",1,2,N/A
2291314,"April 30, 2022","North Carolina",Charlotte,"321 W Woodlawn Rd",1,0,N/A
2291618,"April 30, 2022",Georgia,Atlanta,"445 Cleveland Ave SE",1,4,N/A
2291798,"April 30, 2022",Indiana,"South Bend","1000 block of Woodbine Way",1,0,N/A
2292727,"April 30, 2022",Texas,Houston,"6846 Ridgeway Dr",1,1,N/A
2293551,"April 30, 2022",Georgia,Jonesboro,"6300 Block of Tara Blvd",1,0,N/A
2291130,"April 30, 2022",Ohio,Toledo,"234 Orville St",1,0,N/A
2291561,"April 30, 2022",Texas,Amarillo,"2805 I-40",1,0,N/A
2291124,"April 30, 2022",Georgia,Columbus,"300 block of 25th Ave",1,0,N/A
2291365,"April 30, 2022",Michigan,Detroit,"16500 block of Schaefer Hwy",1,0,N/A
2291640,"April 30, 2022",Ohio,Lorain,"1200 block of Oberlin Ave",1,0,N/A
2291651,"April 30, 2022",Illinois,Chicago,"500 block of E 106th St",1,0,N/A
2291764,"April 30, 2022",Georgia,Duluth,"2900 Block of Oak Hampton Way",1,0,N/A
2295640,"April 30, 2022",Texas,Austin,"7610 Cameron Rd",1,0,N/A
2291329,"April 30, 2022","North Carolina","Rocky Mount","800 E Virginia St",1,1,N/A
2291767,"April 30, 2022",Georgia,Atlanta,"537 Sunset Ave NW",1,0,N/A
2292591,"April 30, 2022",Georgia,Douglasville,"1400 block of Fall Creek Trace",1,0,N/A
2291743,"April 30, 2022","New York","Corona (Queens)","108th St and 67th Dr",1,0,N/A
2292171,"April 30, 2022",Mississippi,Jackson,"Sedgwick Court",1,2,N/A
2291728,"April 30, 2022",California,"Los Angeles","Genesee Ave and Saturn St",1,0,N/A
2291290,"April 30, 2022",California,"Los Angeles","Melrose Ave and N Orange Grove Ave",1,0,N/A
2291053,"April 30, 2022",Wisconsin,"Green Bay","Western Ave and Perkins Ave",1,0,N/A
2291709,"April 30, 2022",Arizona,Tucson,"1000 block of W Miracle Mile",1,0,N/A
2292120,"April 30, 2022",Virginia,Fredericksburg,"10101 Patriot Hwy",1,1,N/A
2291071,"April 30, 2022",Indiana,"East Chicago","1300 Pulaski Pl",1,1,N/A
2291905,"April 30, 2022",Nebraska,Beatrice,"N 2nd St and Ella St",1,0,N/A
2291470,"April 30, 2022",Mississippi,Jackson,"1207 Mississippi Street",1,5,N/A
2291406,"April 30, 2022",Michigan,Detroit,"20400 block of Meyers Rd",1,0,N/A
2300182,"April 30, 2022",Tennessee,Franklin,"5720 Garrison Rd",1,0,N/A
2291670,"April 30, 2022",Florida,Jacksonville,"5400 Kennerly Rd",1,0,N/A
2291691,"April 30, 2022",Pennsylvania,Philadelphia,"4600 block of N Broad St",1,0,N/A
2291107,"April 30, 2022",Indiana,Kokomo,"200 block of Rainbow Cir",1,0,N/A
2291770,"April 30, 2022","New Mexico",Albuquerque,"1200 block of Girard Blvd NE",2,0,N/A
2292295,"April 30, 2022",Texas,Dallas,"1112 Belleview St",1,0,N/A
2291427,"April 30, 2022",Illinois,Chicago,"1320 E 47th St",1,0,N/A
2291432,"April 30, 2022",Illinois,Chicago,"1500 block of E 95th St",1,0,N/A
2290958,"April 30, 2022",Illinois,Chicago,"330 N State St",1,1,N/A
2291079,"April 30, 2022",Indiana,Gary,"4000 block of Polk St",2,0,N/A
2291608,"April 30, 2022",Kansas,"Kansas City","N 26th St and Wood Ave",2,1,N/A
2291288,"April 30, 2022",California,Encino,"18013 Ventura Blvd",1,0,N/A
2291333,"April 30, 2022",Tennessee,Nashville,"6105 Morrow Rd",1,0,N/A
2292966,"April 30, 2022",Tennessee,Dyersburg,"Lipford Cir",1,1,N/A
2293034,"April 30, 2022",Alabama,Talladega,"400 block of E Sloan Ave",1,0,N/A
2291440,"April 30, 2022",Louisiana,"New Orleans","4000 block of Dauphine St",1,1,N/A
2291408,"April 30, 2022",Louisiana,"New Orleans","3400 block of Garden Oaks Dr",1,0,N/A
2290982,"April 30, 2022",Illinois,Chicago,"3400 block of W Sunnyside Ave",2,0,N/A
2298959,"April 30, 2022",Alabama,Pisgah,"Co Rd 354",2,0,N/A
2290413,"April 29, 2022",Texas,Hawkins,"469 W Front St",1,0,N/A
2290795,"April 29, 2022",Illinois,Chicago,"300 block of S Kilpatrick Ave",1,0,N/A
2291420,"April 29, 2022",Mississippi,Kosciusko,"Northside Park Rd",1,0,N/A
2290800,"April 29, 2022",Tennessee,Knoxville,"2917 Tazewell Pike",2,3,N/A
2291185,"April 29, 2022",Tennessee,Jackson,"310 North Pkwy",2,2,N/A
2291403,"April 29, 2022",Kansas,"Kansas City","900 block of Everett Ave",1,0,N/A
2292107,"April 29, 2022",California,Pomona,"Thomas St and Commercial St",1,0,N/A
2290786,"April 29, 2022","North Carolina","Winston Salem (Winston-salem)","2100 Block of Carver School Rd",1,0,N/A
2290659,"April 29, 2022",Texas,Houston,"10200 Ley Rd",1,0,N/A
2291309,"April 29, 2022",California,Hemet,"Dartmouth St and Collegian Way",1,0,N/A
2291269,"April 29, 2022","South Carolina",Columbia,"100 Lorick Cir",1,0,N/A
2290724,"April 29, 2022","North Carolina",Charlotte,"700 block of Montana Dr",2,0,N/A
2290768,"April 29, 2022",Minnesota,Minneapolis,"3300 block of N James Ave",1,0,N/A
2294114,"April 29, 2022",Texas,Austin,"1625 Forest Trl",2,0,N/A
2290681,"April 29, 2022","New York",Ronkonkoma,"385 Wildwood Rd",1,0,N/A
2290595,"April 29, 2022",Minnesota,Minneapolis,"2400 block of N Emerson Ave",1,0,N/A
2290508,"April 29, 2022",Georgia,Atlanta,"Joseph E Lowery Blvd SW and Beckwith St SW",1,0,N/A
2290943,"April 29, 2022","New York","Hyde Park","50 N Cross Rd",1,0,N/A
2291600,"April 29, 2022","South Dakota","Rapid City","200 block of E Monroe St",1,0,N/A
2292659,"April 29, 2022",Texas,"Colorado City","Lois Ln and Lake Co Rd 252",1,0,N/A
2294855,"April 29, 2022",Florida,Tampa,"2220 W Kennedy Blvd",1,0,N/A
2292768,"April 29, 2022",Minnesota,Wadena,"32210 595th Ave",2,0,N/A
2290357,"April 29, 2022",Texas,Humble,"2400 block of Canton Trace",1,0,N/A
2290312,"April 29, 2022",Missouri,"Kansas City","E 43rd St and Park Ave",1,0,N/A
2291725,"April 29, 2022",California,"Los Angeles","66th St and Normandie Ave",1,0,N/A
2290653,"April 29, 2022","New York","New York (Manhattan)","283 E 4th St",1,0,N/A
2290432,"April 29, 2022",Florida,Tallahassee,"1500 block of Lake Ave",1,0,N/A
2291337,"April 29, 2022",Arkansas,"Little Rock","1400 E 28th St",1,0,N/A
2290868,"April 29, 2022",Maryland,Baltimore,"3282 Garrison Blvd",2,0,N/A
2290236,"April 29, 2022",Maryland,Baltimore,"3600 block of 5th St",1,0,N/A
2293583,"April 29, 2022",Texas,Dallas,"7501 N Stemmons Fwy",1,0,N/A
2291038,"April 29, 2022",Utah,"Ogden (Riverdale)","700 W and 4100 S",1,0,N/A
2290251,"April 29, 2022",Indiana,Indianapolis,"5700 block of San Paulo Circle",1,0,N/A
2290339,"April 29, 2022",Florida,Jacksonville,"2681 University Blvd N",3,0,N/A
2290882,"April 29, 2022",Pennsylvania,Norristown,"W Warren St and Markley St",2,0,N/A
2290962,"April 29, 2022",Illinois,Chicago,"3400 block of S Indiana Ave",1,0,N/A
2290945,"April 29, 2022","New York",Albany,"Madison Ave and Grand St",1,0,N/A
2290940,"April 29, 2022",Mississippi,Oxford,"Saddle Creek Dr",1,0,N/A
2290934,"April 29, 2022",Louisiana,"Lake Charles","1000 block of McCall St",1,1,N/A
2290925,"April 29, 2022",Massachusetts,"New Bedford","100 block of Weld St",1,0,N/A
2290931,"April 29, 2022",Louisiana,"Lake Charles","500 block of W Lagrange St",2,0,N/A
2290552,"April 29, 2022",Nevada,"Las Vegas","3920 Las Vegas Blvd N",1,0,N/A
2290847,"April 29, 2022","North Carolina",Greensboro,"2705 W Gate City Blvd",1,1,N/A
2290464,"April 29, 2022",Georgia,Fairburn,"7100 block of Hania Dr",1,0,N/A
2293776,"April 29, 2022",Texas,Galveston,"Seawall Blvd and 12th St",1,0,N/A
2291447,"April 29, 2022",Louisiana,"Baton Rouge","1700 block of Boulevard De Province",2,1,N/A
2290929,"April 29, 2022",Louisiana,"Baton Rouge","11500 block of N Harrells Ferry Rd",1,0,N/A
2290615,"April 29, 2022",Tennessee,Memphis,"2711 Range Line Rd",1,0,N/A
2289790,"April 28, 2022",Kentucky,Louisville,"1100 block of W Jefferson St",1,0,N/A
2290770,"April 28, 2022",Virginia,Accomac,"Lankford Hwy and Front St",1,0,N/A
2290628,"April 28, 2022",Minnesota,Minneapolis,"2200 block of N James Ave",1,0,N/A
2289756,"April 28, 2022",Tennessee,Memphis,"2520 Horizon Lake Dr",1,1,N/A
2290613,"April 28, 2022",California,"Simi Valley","1st St and E Los Angeles Ave",1,0,N/A
2290599,"April 28, 2022","South Carolina",Mayesville,"Fourth St",1,1,N/A
2289897,"April 28, 2022",Maryland,Baltimore,"4100 block of Elkader Ave",1,0,N/A
2290587,"April 28, 2022",Minnesota,Bowlus,"45th St and 110th Ave",1,1,N/A
2290354,"April 28, 2022",Texas,Austin,"1100 block of Eastfield Ave",1,0,N/A
2289733,"April 28, 2022",Texas,Austin,"411 E 6th St",1,0,N/A
2297035,"April 28, 2022",Michigan,"Grand Rapids","500 block of Sunbrook St SE",1,1,N/A
2289852,"April 28, 2022",Missouri,"Kansas City","3500 block of Independence Ave",1,1,N/A
2290505,"April 28, 2022",California,"Santa Ana","1400 block of S Minnie St",1,1,N/A
2289784,"April 28, 2022","North Carolina","Winston Salem (Winston-salem)","4755 Country Club Rd",1,2,N/A
2289779,"April 28, 2022",Indiana,"Fort Wayne","3333 Cheviot Dr",2,0,N/A
2290475,"April 28, 2022",California,"Moreno Valley","Alessandro Blvd and Frederick St",1,0,N/A
2293309,"April 28, 2022",Washington,Kennewick,"2100 block of N Rhode Island Ct",1,0,N/A
2290446,"April 28, 2022",Pennsylvania,Erie,"1800 block of W 8th St",1,1,N/A
2289553,"April 28, 2022",Indiana,Indianapolis,"2966 W Kessler Blvd N Dr",1,1,N/A
2289617,"April 28, 2022",Indiana,Elkhart,"1600 block of Stevens Ave",1,1,N/A
2290402,"April 28, 2022",Florida,"Lake Wales",N/A,1,0,N/A
2289721,"April 28, 2022",Pennsylvania,Philadelphia,"2500 block of N Colorado St",1,0,N/A
2290238,"April 28, 2022",Maryland,Baltimore,"5300 block of Belair Rd",1,0,N/A
2290388,"April 28, 2022",Florida,"Hallandale (Hallandale Beach)","NW 8th Ave and NW 7th St",1,0,N/A
2291011,"April 28, 2022",Oklahoma,Stigler,"Norman Rd",1,0,N/A
2292334,"April 28, 2022",Pennsylvania,Philadelphia,"4600 block of N Broad St",1,0,N/A
2289999,"April 28, 2022",Illinois,Chicago,"2800 block of W 66th St",1,0,N/A
2291034,"April 28, 2022",Florida,Jacksonville,"1591 Lane Ave S",1,0,N/A
2290365,"April 28, 2022",Texas,"San Antonio","600 block of Kashmuir Pl",1,0,N/A
2290217,"April 28, 2022","South Carolina",Orangeburg,"1900 block of Broughton St",1,0,N/A
2293838,"April 28, 2022",Mississippi,Meridian,"2216 MS-19",2,0,N/A
2290026,"April 28, 2022",Alabama,Bessemer,"1800 block of Berkley Ave",1,3,N/A
2290566,"April 28, 2022",Nevada,"Las Vegas","4800 W Charleston Blvd",1,0,N/A
2290190,"April 28, 2022",Florida,Tallahassee,"12000 block of Waterfront Rd",1,0,N/A
2289996,"April 28, 2022",Connecticut,Bridgeport,"239 Newfield Ave",1,0,N/A
2289365,"April 27, 2022",Mississippi,Mccomb,"LJ Martin St and Lincoln St",1,0,N/A
2289388,"April 27, 2022",Texas,"San Antonio","5500 block of Fredericksburg Rd",2,1,N/A
2289493,"April 27, 2022",Illinois,Chicago,"3900 block of W Jackson Blvd",1,0,N/A
2289268,"April 27, 2022",California,"Los Angeles","Gage Ave and Avalon Blvd",1,0,N/A
2289940,"April 27, 2022",Michigan,"Grand Rapids","563 Sunbrook St SE",1,0,N/A
2289656,"April 27, 2022",Nevada,Henderson,"400 block of Hunter Dr",2,0,N/A
2290035,"April 27, 2022",Alabama,Birmingham,"901 Bankhead Hwy",1,1,N/A
2289128,"April 27, 2022",Alabama,"Birmingham (Midfield)","600 block of 11th Ave",1,0,N/A
2290012,"April 27, 2022","Rhode Island",Woonsocket,"N Main St and E School St",1,0,N/A
2288940,"April 27, 2022",Ohio,Mansfield,"109 Stewart Ave",1,0,N/A
2289511,"April 27, 2022",Texas,Houston,"8700 block of Josie St",1,0,N/A
2290643,"April 27, 2022",California,"San Jose","751 S Bascom Ave",1,0,N/A
2289646,"April 27, 2022",Nevada,"Las Vegas","5800 W Lake Mead Blvd",1,1,N/A
2289114,"April 27, 2022",Illinois,Chicago,"6525 W Diversey Ave",1,0,N/A
2291162,"April 27, 2022",Texas,"Fort Worth","6000 block of Stoneybrook Dr",1,0,N/A
2289835,"April 27, 2022",Florida,"Naples (Golden Gate)","Santa Barbara Blvd and Westport Ln",1,0,N/A
2289008,"April 27, 2022",California,"Los Angeles","Imperial Hwy and Hoover St",1,0,N/A
2289806,"April 27, 2022",Florida,Lakeside,"Filmore St and Blanding Blvd",1,0,N/A
2288980,"April 27, 2022",Florida,Midfield,"11th Ave",1,0,N/A
2288958,"April 27, 2022",Maryland,Baltimore,"4200 block of Audrey Ave",2,0,N/A
2289764,"April 27, 2022",Illinois,Rockford,"900 block of Grant Ave",1,0,N/A
2289308,"April 27, 2022",Louisiana,Opelousas,"700 block of Mia St",2,3,N/A
2288945,"April 27, 2022",Georgia,Decatur,"2823 Misty Waters Dr",1,0,N/A
2288877,"April 27, 2022","District of Columbia",Washington,"5300 block of Astor Pl SE",1,0,N/A
2289116,"April 27, 2022",California,"Los Angeles","2100 block of W 108th St",1,0,N/A
2288842,"April 27, 2022",Mississippi,Biloxi,"2688 Beach Blvd",4,0,N/A
2289461,"April 27, 2022",Florida,Kissimmee,"4795 W Irlo Bronson Memorial Highway",1,1,N/A
2289522,"April 27, 2022",Texas,Houston,"3422 Sampson St",1,0,N/A
2289768,"April 27, 2022",Colorado,Denver,"1325 W 11th Ave",1,0,N/A
2289696,"April 27, 2022",Ohio,Toledo,"Jackman Rd and Hillcrest Ave",1,1,N/A
2289524,"April 27, 2022",Texas,Houston,"3400 block of Woodchase Dr",1,0,N/A
2288705,"April 27, 2022",Arizona,Mesa,"6005 E McKellips Rd",1,0,N/A
2291139,"April 27, 2022",California,"Santa Clara","700 Lawrence Expy",1,0,N/A
2289077,"April 27, 2022","South Carolina","Murrells Inlet","Wachesaw Rd",1,2,N/A
2288947,"April 27, 2022",Massachusetts,Boston,"Wyoming St and Humboldt Ave",1,0,N/A
2289542,"April 27, 2022","New Jersey",Beverly,"200 block of Ivy Rd",1,1,N/A
2291479,"April 27, 2022",Louisiana,Houma,"Main St and Morgan St",1,0,N/A
2288999,"April 27, 2022",Georgia,Columbus,"Olde Town Dr and Miller Rd",1,0,N/A
2290010,"April 27, 2022",Florida,Miami,"5900 block of NW 5th Ct",1,0,N/A
2290892,"April 27, 2022","New Hampshire",Gorham,"N Main St",2,0,N/A
2289432,"April 27, 2022",Minnesota,Minneapolis,"N 33rd Ave and N Knox Ave",1,0,N/A
2290154,"April 27, 2022",Mississippi,Algoma,N/A,1,0,N/A
2290151,"April 27, 2022",Mississippi,Derma,"Terry Dr",1,0,N/A
2289207,"April 26, 2022",Virginia,"Newport News","300 block of 36th St",2,0,N/A
2288933,"April 26, 2022",Minnesota,"Lake Lillian","10900 block of SE 165th Ave",1,0,N/A
2290062,"April 26, 2022",Alabama,Hartselle,"2300 Bonnie Dale Ln NW",1,0,N/A
2289693,"April 26, 2022","New Mexico",Portales,"900 block of W 16th St",1,0,N/A
2289025,"April 26, 2022",California,Oakland,"9th St and Pine St",1,0,N/A
2289589,"April 26, 2022",Texas,"Grand Prairie","1800 block of Galveston St",1,0,N/A
2291320,"April 26, 2022",California,Antelope,"Elverta Rd and Acappella Cir",1,0,N/A
2288467,"April 26, 2022",Tennessee,Memphis,"285 Gaston Ave",1,0,N/A
2288158,"April 26, 2022",Michigan,Burton,"1500 block of E McLean Ave",1,0,N/A
2288484,"April 26, 2022",Wisconsin,Janesville,"1345 Plainfield Ave",1,0,N/A
2288522,"April 26, 2022",Colorado,Evans,"4350 37th St",1,0,N/A
2289058,"April 26, 2022",Ohio,"Beachwood (Warrensville Heights)","Walford Rd",1,0,N/A
2288935,"April 26, 2022",Georgia,Conley,"4400 Block of Richard Rd",1,0,N/A
2288195,"April 26, 2022",California,Fresno,"Mayor Ave",1,0,N/A
2288193,"April 26, 2022",Michigan,Ishpeming,"350 Aspen Ridge School Rd",1,0,N/A
2288008,"April 26, 2022",Maryland,Baltimore,"500 block of N Highland Ave",1,0,N/A
2288486,"April 26, 2022",Maine,Portland,"107 Woodford St",1,1,N/A
2288235,"April 26, 2022",Georgia,Decatur,"2587 Candler Rd",1,0,N/A
2288433,"April 26, 2022",Louisiana,"New Orleans","400 block of Burgundy St",1,0,N/A
2289038,"April 26, 2022",Ohio,Columbus,"5880 N Meadows Blvd",1,0,N/A
2288918,"April 26, 2022",Georgia,Macon,"1689 Eisenhower Pkwy",1,0,N/A
2288742,"April 26, 2022",Florida,Jacksonville,"14011 Hollings St",2,0,N/A
2289211,"April 26, 2022",Illinois,Peoria,"W Wiswall St and S Madison Park Terrace",1,1,N/A
2288153,"April 26, 2022",Minnesota,"Saint Paul","200 block of Bates Ave",1,0,N/A
2288808,"April 26, 2022",Pennsylvania,"Upper Darby","S Keystone Ave",1,0,N/A
2288805,"April 26, 2022",Florida,Tampa,"15501 Bruce B Downs Blvd",1,0,N/A
2288255,"April 26, 2022",Michigan,Roseville,"M-97 and Twelve Mile Rd",1,0,N/A
2291009,"April 26, 2022",Oklahoma,"Oklahoma City","5000 block of NW 10th St",1,0,N/A
2295403,"April 26, 2022",Pennsylvania,Philadelphia,"31st St and Tasker St",1,0,N/A
2294594,"April 26, 2022",Oregon,Merlin,"100 block of Ward Rd",1,0,N/A
2288300,"April 26, 2022",Washington,Everett,"7720 Timber Hill Dr",1,0,N/A
2289084,"April 26, 2022","South Carolina","Rock Hill","800 Gist Rd",3,1,N/A
2288983,"April 26, 2022",Alabama,Mobile,"Center St and Wood Alley",1,0,N/A
2289413,"April 26, 2022",Ohio,Youngstown,"3800 block of Mohawk Ave",1,2,N/A
2289457,"April 26, 2022",Wisconsin,Milwaukee,N/A,1,0,N/A
2289120,"April 26, 2022","North Carolina","Winston Salem (Winston-salem)","1000 block of Leona St",1,1,N/A
2288611,"April 26, 2022",Mississippi,Canton,"373 S Canal St",1,0,N/A
2289411,"April 26, 2022",California,"Los Angeles","W 84th St and S Grand Ave",1,0,N/A
2288525,"April 26, 2022",Colorado,Denver,"5900 block of N Dunkirk St",3,0,N/A
2288604,"April 26, 2022",Mississippi,Jackson,"Glen Erin St",1,0,N/A
2289321,"April 25, 2022",California,"San Bernardino","2900 block of N Mountain Ave",1,1,N/A
2287758,"April 25, 2022",Ohio,Toledo,"400 block of Havre St",1,0,N/A
2287742,"April 25, 2022",Ohio,Toledo,"2200 block of Lagrange St",1,0,N/A
2288338,"April 25, 2022",Illinois,Rockford,"3500 block of Green Dale Dr",1,0,N/A
2287133,"April 25, 2022",Illinois,Chicago,"4900 block of W Walton St",1,0,N/A
2293579,"April 25, 2022",Texas,Dallas,"2235 Harding St",1,0,N/A
2287581,"April 25, 2022",Alabama,Birmingham,"821 3rd Ave W",1,3,N/A
2287995,"April 25, 2022",Maryland,Westover,"US-13 and Perry Rd",1,0,N/A
2287559,"April 25, 2022",Michigan,Kalamazoo,"306 Phelps Ave",1,0,N/A
2287469,"April 25, 2022",Virginia,Petersburg,"2755 S Crater Rd",1,0,N/A
2287402,"April 25, 2022",Maryland,Baltimore,"1718 Thames St",1,0,N/A
2286919,"April 25, 2022",Ohio,Columbus,"1392 Vida Ct",1,1,N/A
2288411,"April 25, 2022","North Carolina",Yanceyville,"Main St and Wall St",1,0,N/A
2287430,"April 25, 2022",Michigan,"Sterling Heights","14318 Bangor Drive",2,0,N/A
2288395,"April 25, 2022","North Carolina","Winston Salem (Winston-salem)","940 E 3rd St",1,0,N/A
2287421,"April 25, 2022",Colorado,"Colorado Springs","S Murray Blvd and Airport Rd",1,0,N/A
2288026,"April 25, 2022",Texas,Denton,"1100 block of East Sherman Dr",1,0,N/A
2286954,"April 25, 2022",Indiana,Indianapolis,"Washington St and N Gray St",1,0,N/A
2287309,"April 25, 2022",Illinois,Chicago,"3700 block of W Chicago Ave",1,0,N/A
2290499,"April 25, 2022",Texas,"Corpus Christi","900 block of Naval Air Station Dr",1,0,N/A
2287408,"April 25, 2022",Colorado,Denver,"700 block of Elbert St",1,0,N/A
2288258,"April 25, 2022",Indiana,Indianapolis,"8800 block of St Peter St",1,0,N/A
2287117,"April 25, 2022",Massachusetts,Lawrence,"210 Market St",1,0,N/A
2287570,"April 25, 2022",Alabama,Birmingham,"8300 block of 4th Ave S",1,0,N/A
2287793,"April 25, 2022",Kentucky,Louisville,"3600 block of Kelly Way",2,0,N/A
2287384,"April 25, 2022",Iowa,"Cedar Rapids","12th Ave SW and Auburn Dr SW",1,0,N/A
2287380,"April 25, 2022","New Mexico",Albuquerque,N/A,1,0,N/A
2288225,"April 25, 2022",Georgia,Atlanta,"Cheshire Bridge Rd and Lenox Rd",1,0,N/A
2288211,"April 25, 2022",Georgia,Macon,"159 Steven Dr",1,0,N/A
2287753,"April 25, 2022",California,Fresno,"6549 N Palm Ave",1,0,N/A
2287308,"April 25, 2022",Texas,Cleveland,"I-69 and TX-105",1,0,N/A
2288150,"April 25, 2022",Louisiana,Anacoco,"212 Maddox Road",2,0,N/A
2288052,"April 25, 2022",Florida,"Winter Park","1041 Princess Gate Blvd",3,0,N/A
2287935,"April 25, 2022","District of Columbia",Washington,"4900 block of S Dakota Ave NE",1,0,N/A
2287923,"April 25, 2022",Pennsylvania,"Kennett Square","121 Federal Walk",3,0,N/A
2287510,"April 25, 2022","District of Columbia",Washington,"5200 Just St NE",1,0,N/A
2293243,"April 25, 2022",Washington,Kennewick,"1405 S Elm St",1,0,N/A
2292486,"April 25, 2022",Colorado,Pueblo,"100 block of E 24th St",1,0,N/A
2287424,"April 25, 2022",Colorado,Pueblo,"E 10th St and N Hudson Ave",1,0,N/A
2287054,"April 25, 2022","South Carolina",Easley,"Riley Rd",1,0,N/A
2287396,"April 25, 2022",Texas,Amarillo,"1200 block of N Hill St",1,0,N/A
2287944,"April 25, 2022",Pennsylvania,Springdale,"1004 Pittsburgh St",2,0,N/A
2286989,"April 25, 2022",Ohio,Toledo,"2100 block of N Michigan Ave",1,0,N/A
2287051,"April 25, 2022",Pennsylvania,Philadelphia,"N 5th St and Spencer St",1,0,N/A
2286909,"April 25, 2022",Ohio,Columbus,"100 block of Whitethorn Ave",1,1,N/A
2288463,"April 25, 2022",Texas,Beaumont,"3700 block of Usan St",1,0,N/A
2286956,"April 25, 2022",Florida,Miami,"12200 block of SW 219th St",1,0,N/A
2287899,"April 25, 2022",Oregon,Aurora,"12334 Ehlen Rd NE",1,1,N/A
2288240,"April 25, 2022",Nevada,"Las Vegas","2600 block of Chamberlain Ln",1,0,N/A
2288262,"April 25, 2022","New York",Brentwood,"1126 Suffolk Ave",1,0,N/A
2287534,"April 25, 2022","New York","Corona (Queens)","Archer Ave and Parsons Blvd",1,0,N/A
2287704,"April 25, 2022",Louisiana,Metairie,"Airline Dr and Turnbull Dr",1,0,N/A
2300793,"April 25, 2022",Texas,Buda,"2900 block of Main St",1,0,N/A
2288655,"April 25, 2022",Alabama,Tuskegee,"2400 block of Rhonda Ave",1,0,N/A
2287464,"April 25, 2022",Mississippi,Brandon,I-20,1,0,N/A
2287776,"April 25, 2022",Wisconsin,"Green Bay","822 3rd St",2,0,N/A
2287600,"April 25, 2022",Alabama,Birmingham,"2300 block of 7th Ave N",1,0,N/A
2287321,"April 25, 2022",California,"Los Angeles","1100 block of S Kern Ave",1,0,N/A
2286429,"April 24, 2022",Missouri,Florissant,"15875 New Halls Ferry Rd",1,0,N/A
2286511,"April 24, 2022",Illinois,Chicago,"1302 E 71st St",1,0,N/A
2286183,"April 24, 2022",Louisiana,Labadieville,LA-398,1,0,N/A
2286048,"April 24, 2022",Illinois,Chicago,"440 S Pulaski Rd",1,0,N/A
